P 1100, 1400, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 1100, 1600, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 1100, 1800, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 1357, 945, -115, 1362, 945, -115, 0, 0, 0
L 1353, 944, -116, 1357, 945, -115, 0, 0, 0
L 1338, 938, -115, 1353, 944, -116, 0, 0, 0
L 1335, 934, -116, 1338, 938, -115, 0, 0, 0
L 1334, 931, -116, 1335, 934, -116, 0, 0, 0
L 1333, 924, -118, 1334, 931, -116, 0, 0, 0
L 1332, 912, -121, 1333, 924, -118, 0, 0, 0
L 1333, 905, -120, 1332, 912, -121, 0, 0, 0
L 1334, 900, -119, 1333, 905, -120, 0, 0, 0
L 1334, 896, -120, 1334, 900, -119, 0, 0, 0
L 1335, 892, -118, 1334, 896, -120, 0, 0, 0
L 1336, 885, -116, 1335, 892, -118, 0, 0, 0
L 1336, 879, -115, 1336, 885, -116, 0, 0, 0
L 1337, 876, -113, 1336, 879, -115, 0, 0, 0
L 1337, 871, -111, 1337, 876, -113, 0, 0, 0
L 1338, 866, -110, 1337, 871, -111, 0, 0, 0
L 1338, 862, -108, 1338, 866, -110, 0, 0, 0
L 1339, 855, -108, 1338, 862, -108, 0, 0, 0
L 1340, 850, -109, 1339, 855, -108, 0, 0, 0
L 1341, 844, -107, 1340, 850, -109, 0, 0, 0
L 1340, 814, -108, 1341, 844, -107, 0, 0, 0
L 1340, 813, -108, 1340, 814, -108, 0, 0, 0
L 1335, 812, -107, 1340, 813, -108, 0, 0, 0
L 1329, 812, -104, 1335, 812, -107, 0, 0, 0
L 1327, 803, -108, 1329, 812, -104, 0, 0, 0
L 1325, 801, -108, 1327, 803, -108, 0, 0, 0
L 1323, 801, -108, 1325, 801, -108, 0, 0, 0
L 1314, 800, -108, 1323, 801, -108, 0, 0, 0
L 1304, 801, -106, 1314, 800, -108, 0, 0, 0
L 1301, 802, -106, 1304, 801, -106, 0, 0, 0
L 1298, 802, -107, 1301, 802, -106, 0, 0, 0
L 1294, 803, -107, 1298, 802, -107, 0, 0, 0
L 1290, 804, -108, 1294, 803, -107, 0, 0, 0
L 1286, 804, -107, 1290, 804, -108, 0, 0, 0
L 1278, 807, -107, 1286, 804, -107, 0, 0, 0
L 1273, 810, -106, 1278, 807, -107, 0, 0, 0
L 1272, 811, -106, 1273, 810, -106, 0, 0, 0
L 1270, 817, -107, 1272, 811, -106, 0, 0, 0
L 1269, 858, -106, 1270, 817, -107, 0, 0, 0
L 1271, 888, -106, 1269, 858, -106, 0, 0, 0
L 1270, 900, -106, 1271, 888, -106, 0, 0, 0
L 1268, 908, -107, 1270, 900, -106, 0, 0, 0
L 1268, 918, -106, 1268, 908, -107, 0, 0, 0
L 1266, 925, -107, 1268, 918, -106, 0, 0, 0
L 1266, 928, -107, 1266, 925, -107, 0, 0, 0
L 1265, 933, -108, 1266, 928, -107, 0, 0, 0
L 1266, 936, -107, 1265, 933, -108, 0, 0, 0
L 1266, 943, -106, 1266, 936, -107, 0, 0, 0
L 1263, 960, -101, 1266, 943, -106, 0, 0, 0
L 1262, 963, -101, 1263, 960, -101, 0, 0, 0
L 1260, 971, -100, 1262, 963, -101, 0, 0, 0
L 1263, 987, -101, 1260, 971, -100, 0, 0, 0
L 1273, 991, -101, 1263, 987, -101, 0, 0, 0
L 1280, 990, -101, 1273, 991, -101, 0, 0, 0
L 1288, 989, -101, 1280, 990, -101, 0, 0, 0
L 1291, 989, -101, 1288, 989, -101, 0, 0, 0
L 1323, 995, -101, 1291, 989, -101, 0, 0, 0
L 1327, 996, -101, 1323, 995, -101, 0, 0, 0
L 1333, 994, -101, 1327, 996, -101, 0, 0, 0
L 1344, 987, -101, 1333, 994, -101, 0, 0, 0
L 1350, 986, -101, 1344, 987, -101, 0, 0, 0
L 1351, 993, -101, 1350, 986, -101, 0, 0, 0
L 1353, 999, -101, 1351, 993, -101, 0, 0, 0
L 1353, 1020, -101, 1353, 999, -101, 0, 0, 0
L 1351, 1072, -102, 1353, 1020, -101, 0, 0, 0
L 1352, 1075, -101, 1351, 1072, -102, 0, 0, 0
L 1352, 1110, -101, 1352, 1075, -101, 0, 0, 0
L 1353, 1114, -101, 1352, 1110, -101, 0, 0, 0
L 1353, 1119, -101, 1353, 1114, -101, 0, 0, 0
L 1339, 1124, -101, 1353, 1119, -101, 0, 0, 0
L 1246, 1122, -101, 1339, 1124, -101, 0, 0, 0
L 1224, 1124, -101, 1246, 1122, -101, 0, 0, 0
L 1221, 1124, -101, 1224, 1124, -101, 0, 0, 0
L 1219, 1121, -101, 1221, 1124, -101, 0, 0, 0
L 1217, 1117, -101, 1219, 1121, -101, 0, 0, 0
L 1216, 1113, -101, 1217, 1117, -101, 0, 0, 0
L 1216, 1071, -101, 1216, 1113, -101, 0, 0, 0
L 1215, 1056, -101, 1216, 1071, -101, 0, 0, 0
L 1214, 1001, -101, 1215, 1056, -101, 0, 0, 0
L 1214, 999, -101, 1214, 1001, -101, 0, 0, 0
L 1242, 986, -101, 1214, 999, -101, 0, 0, 0
L 1243, 978, -100, 1242, 986, -101, 0, 0, 0
L 1243, 968, -100, 1243, 978, -100, 0, 0, 0
L 1242, 894, -108, 1243, 968, -100, 0, 0, 0
L 1242, 866, -108, 1242, 894, -108, 0, 0, 0
L 1243, 847, -108, 1242, 866, -108, 0, 0, 0
L 1244, 841, -108, 1243, 847, -108, 0, 0, 0
L 1244, 832, -108, 1244, 841, -108, 0, 0, 0
L 1242, 827, -108, 1244, 832, -108, 0, 0, 0
L 1240, 824, -107, 1242, 827, -108, 0, 0, 0
L 1232, 814, -104, 1240, 824, -107, 0, 0, 0
L 1224, 810, -104, 1232, 814, -104, 0, 0, 0
L 1219, 809, -105, 1224, 810, -104, 0, 0, 0
L 1203, 808, -107, 1219, 809, -105, 0, 0, 0
L 1173, 806, -107, 1203, 808, -107, 0, 0, 0
L 1159, 806, -107, 1173, 806, -107, 0, 0, 0
L 1156, 807, -107, 1159, 806, -107, 0, 0, 0
L 1150, 807, -107, 1156, 807, -107, 0, 0, 0
L 1140, 806, -107, 1150, 807, -107, 0, 0, 0
L 1133, 806, -107, 1140, 806, -107, 0, 0, 0
L 1104, 808, -106, 1133, 806, -107, 0, 0, 0
L 1101, 808, -107, 1104, 808, -106, 0, 0, 0
L 1085, 805, -107, 1101, 808, -107, 0, 0, 0
L 1078, 809, -104, 1085, 805, -107, 0, 0, 0
L 1073, 813, -103, 1078, 809, -104, 0, 0, 0
L 1072, 814, -103, 1073, 813, -103, 0, 0, 0
L 1067, 823, -105, 1072, 814, -103, 0, 0, 0
L 1060, 842, -101, 1067, 823, -105, 0, 0, 0
L 1054, 854, -100, 1060, 842, -101, 0, 0, 0
L 1056, 865, -100, 1054, 854, -100, 0, 0, 0
L 1058, 865, -100, 1056, 865, -100, 0, 0, 0
L 1063, 875, -101, 1058, 865, -100, 0, 0, 0
L 1070, 878, -101, 1063, 875, -101, 0, 0, 0
L 1076, 872, -101, 1070, 878, -101, 0, 0, 0
L 1078, 878, -101, 1076, 872, -101, 0, 0, 0
L 1080, 892, -101, 1078, 878, -101, 0, 0, 0
L 1080, 898, -101, 1080, 892, -101, 0, 0, 0
L 1078, 911, -101, 1080, 898, -101, 0, 0, 0
L 1077, 916, -101, 1078, 911, -101, 0, 0, 0
L 1080, 929, -101, 1077, 916, -101, 0, 0, 0
L 1080, 945, -101, 1080, 929, -101, 0, 0, 0
L 1080, 951, -101, 1080, 945, -101, 0, 0, 0
L 1081, 957, -101, 1080, 951, -101, 0, 0, 0
L 1081, 963, -101, 1081, 957, -101, 0, 0, 0
L 1079, 973, -101, 1081, 963, -101, 0, 0, 0
L 1079, 980, -101, 1079, 973, -101, 0, 0, 0
L 1081, 1000, -101, 1079, 980, -101, 0, 0, 0
L 1029, 1005, -101, 1081, 1000, -101, 0, 0, 0
L 1018, 1003, -101, 1029, 1005, -101, 0, 0, 0
L 1017, 986, -101, 1018, 1003, -101, 0, 0, 0
L 1015, 982, -101, 1017, 986, -101, 0, 0, 0
L 1011, 977, -99, 1015, 982, -101, 0, 0, 0
L 1003, 972, -101, 1011, 977, -99, 0, 0, 0
L 995, 974, -106, 1003, 972, -101, 0, 0, 0
L 994, 974, -106, 995, 974, -106, 0, 0, 0
L 993, 994, -107, 994, 974, -106, 0, 0, 0
L 996, 1002, -107, 993, 994, -107, 0, 0, 0
L 996, 1018, -107, 996, 1002, -107, 0, 0, 0
L 999, 1026, -107, 996, 1018, -107, 0, 0, 0
L 1000, 1030, -107, 999, 1026, -107, 0, 0, 0
L 1000, 1053, -107, 1000, 1030, -107, 0, 0, 0
L 1002, 1058, -107, 1000, 1053, -107, 0, 0, 0
L 1002, 1068, -107, 1002, 1058, -107, 0, 0, 0
L 981, 1075, -107, 1002, 1068, -107, 0, 0, 0
L 977, 1075, -107, 981, 1075, -107, 0, 0, 0
L 967, 1074, -107, 977, 1075, -107, 0, 0, 0
L 937, 1068, -107, 967, 1074, -107, 0, 0, 0
L 918, 1068, -107, 937, 1068, -107, 0, 0, 0
L 906, 1072, -102, 918, 1068, -107, 0, 0, 0
L 908, 1076, -100, 906, 1072, -102, 0, 0, 0
L 908, 1078, -100, 908, 1076, -100, 0, 0, 0
L 908, 1086, -101, 908, 1078, -100, 0, 0, 0
L 913, 1087, -101, 908, 1086, -101, 0, 0, 0
L 922, 1090, -101, 913, 1087, -101, 0, 0, 0
L 925, 1093, -101, 922, 1090, -101, 0, 0, 0
L 927, 1095, -101, 925, 1093, -101, 0, 0, 0
L 928, 1098, -101, 927, 1095, -101, 0, 0, 0
L 929, 1142, -101, 928, 1098, -101, 0, 0, 0
L 928, 1153, -101, 929, 1142, -101, 0, 0, 0
L 917, 1155, -101, 928, 1153, -101, 0, 0, 0
L 912, 1153, -101, 917, 1155, -101, 0, 0, 0
L 903, 1149, -101, 912, 1153, -101, 0, 0, 0
L 897, 1147, -101, 903, 1149, -101, 0, 0, 0
L 892, 1147, -101, 897, 1147, -101, 0, 0, 0
L 889, 1148, -101, 892, 1147, -101, 0, 0, 0
L 876, 1154, -101, 889, 1148, -101, 0, 0, 0
L 871, 1155, -101, 876, 1154, -101, 0, 0, 0
L 869, 1154, -101, 871, 1155, -101, 0, 0, 0
L 867, 1149, -101, 869, 1154, -101, 0, 0, 0
L 866, 1139, -101, 867, 1149, -101, 0, 0, 0
L 863, 1122, -101, 866, 1139, -101, 0, 0, 0
L 862, 1117, -101, 863, 1122, -101, 0, 0, 0
L 862, 1110, -101, 862, 1117, -101, 0, 0, 0
L 862, 1108, -101, 862, 1110, -101, 0, 0, 0
L 861, 1101, -101, 862, 1108, -101, 0, 0, 0
L 863, 1094, -101, 861, 1101, -101, 0, 0, 0
L 864, 1093, -101, 863, 1094, -101, 0, 0, 0
L 873, 1090, -100, 864, 1093, -101, 0, 0, 0
L 878, 1088, -101, 873, 1090, -100, 0, 0, 0
L 894, 1085, -101, 878, 1088, -101, 0, 0, 0
L 896, 1078, -99, 894, 1085, -101, 0, 0, 0
L 896, 1072, -103, 896, 1078, -99, 0, 0, 0
L 890, 1070, -104, 896, 1072, -103, 0, 0, 0
L 889, 1073, -107, 890, 1070, -104, 0, 0, 0
L 883, 1069, -107, 889, 1073, -107, 0, 0, 0
L 872, 1070, -107, 883, 1069, -107, 0, 0, 0
L 866, 1072, -107, 872, 1070, -107, 0, 0, 0
L 865, 1073, -107, 866, 1072, -107, 0, 0, 0
L 865, 1064, -107, 865, 1073, -107, 0, 0, 0
L 862, 943, -107, 865, 1064, -107, 0, 0, 0
L 863, 938, -107, 862, 943, -107, 0, 0, 0
L 951, 939, -107, 863, 938, -107, 0, 0, 0
L 974, 938, -107, 951, 939, -107, 0, 0, 0
L 980, 937, -107, 974, 938, -107, 0, 0, 0
L 983, 941, -107, 980, 937, -107, 0, 0, 0
L 988, 951, -107, 983, 941, -107, 0, 0, 0
L 992, 955, -106, 988, 951, -107, 0, 0, 0
L 993, 956, -105, 992, 955, -106, 0, 0, 0
L 996, 958, -104, 993, 956, -105, 0, 0, 0
L 1002, 958, -101, 996, 958, -104, 0, 0, 0
L 1011, 962, -101, 1002, 958, -101, 0, 0, 0
L 1017, 961, -101, 1011, 962, -101, 0, 0, 0
L 1016, 944, -101, 1017, 961, -101, 0, 0, 0
L 1016, 921, -101, 1016, 944, -101, 0, 0, 0
L 1015, 909, -101, 1016, 921, -101, 0, 0, 0
L 1016, 892, -101, 1015, 909, -101, 0, 0, 0
L 1014, 886, -101, 1016, 892, -101, 0, 0, 0
L 1014, 879, -101, 1014, 886, -101, 0, 0, 0
L 1013, 876, -101, 1014, 879, -101, 0, 0, 0
L 1036, 875, -101, 1013, 876, -101, 0, 0, 0
L 1039, 874, -101, 1036, 875, -101, 0, 0, 0
L 1043, 868, -100, 1039, 874, -101, 0, 0, 0
L 1044, 850, -100, 1043, 868, -100, 0, 0, 0
L 1041, 838, -103, 1044, 850, -100, 0, 0, 0
L 1039, 834, -103, 1041, 838, -103, 0, 0, 0
L 1038, 831, -104, 1039, 834, -103, 0, 0, 0
L 1036, 825, -106, 1038, 831, -104, 0, 0, 0
L 1033, 821, -106, 1036, 825, -106, 0, 0, 0
L 1029, 814, -105, 1033, 821, -106, 0, 0, 0
L 1026, 813, -105, 1029, 814, -105, 0, 0, 0
L 1017, 802, -108, 1026, 813, -105, 0, 0, 0
L 1014, 803, -108, 1017, 802, -108, 0, 0, 0
L 1003, 806, -107, 1014, 803, -108, 0, 0, 0
L 993, 810, -101, 1003, 806, -107, 0, 0, 0
L 984, 807, -108, 993, 810, -101, 0, 0, 0
L 983, 774, -107, 984, 807, -108, 0, 0, 0
L 987, 773, -107, 983, 774, -107, 0, 0, 0
L 1063, 775, -107, 987, 773, -107, 0, 0, 0
L 1083, 777, -107, 1063, 775, -107, 0, 0, 0
L 1097, 778, -107, 1083, 777, -107, 0, 0, 0
L 1113, 777, -107, 1097, 778, -107, 0, 0, 0
L 1115, 777, -107, 1113, 777, -107, 0, 0, 0
L 1123, 773, -107, 1115, 777, -107, 0, 0, 0
L 1124, 773, -107, 1123, 773, -107, 0, 0, 0
L 1127, 769, -103, 1124, 773, -107, 0, 0, 0
L 1128, 765, -103, 1127, 769, -103, 0, 0, 0
L 1131, 758, -106, 1128, 765, -103, 0, 0, 0
L 1133, 752, -107, 1131, 758, -106, 0, 0, 0
L 1135, 746, -106, 1133, 752, -107, 0, 0, 0
L 1135, 719, -107, 1135, 746, -106, 0, 0, 0
L 1135, 714, -105, 1135, 719, -107, 0, 0, 0
L 1133, 703, -101, 1135, 714, -105, 0, 0, 0
L 1133, 687, -96, 1133, 703, -101, 0, 0, 0
L 1134, 676, -94, 1133, 687, -96, 0, 0, 0
L 1134, 666, -90, 1134, 676, -94, 0, 0, 0
L 1135, 658, -88, 1134, 666, -90, 0, 0, 0
L 1135, 650, -85, 1135, 658, -88, 0, 0, 0
L 1138, 640, -82, 1135, 650, -85, 0, 0, 0
L 1139, 626, -83, 1138, 640, -82, 0, 0, 0
L 1138, 612, -82, 1139, 626, -83, 0, 0, 0
L 1137, 601, -83, 1138, 612, -82, 0, 0, 0
L 1134, 592, -82, 1137, 601, -83, 0, 0, 0
L 1133, 591, -82, 1134, 592, -82, 0, 0, 0
L 1125, 588, -79, 1133, 591, -82, 0, 0, 0
L 1115, 587, -77, 1125, 588, -79, 0, 0, 0
L 1105, 587, -74, 1115, 587, -77, 0, 0, 0
L 1096, 587, -70, 1105, 587, -74, 0, 0, 0
L 1093, 587, -70, 1096, 587, -70, 0, 0, 0
L 1085, 585, -69, 1093, 587, -70, 0, 0, 0
L 1074, 582, -70, 1085, 585, -69, 0, 0, 0
L 1065, 580, -69, 1074, 582, -70, 0, 0, 0
L 1059, 580, -69, 1065, 580, -69, 0, 0, 0
L 1049, 581, -70, 1059, 580, -69, 0, 0, 0
L 1030, 584, -69, 1049, 581, -70, 0, 0, 0
L 1020, 585, -69, 1030, 584, -69, 0, 0, 0
L 1013, 586, -68, 1020, 585, -69, 0, 0, 0
L 1000, 585, -69, 1013, 586, -68, 0, 0, 0
L 970, 584, -69, 1000, 585, -69, 0, 0, 0
L 960, 584, -69, 970, 584, -69, 0, 0, 0
L 948, 582, -70, 960, 584, -69, 0, 0, 0
L 953, 589, -63, 948, 582, -70, 0, 0, 0
L 950, 589, -64, 953, 589, -63, 0, 0, 0
L 948, 589, -66, 950, 589, -64, 0, 0, 0
L 946, 579, -71, 948, 589, -66, 0, 0, 0
L 946, 553, -70, 946, 579, -71, 0, 0, 0
L 950, 553, -69, 946, 553, -70, 0, 0, 0
L 959, 555, -70, 950, 553, -69, 0, 0, 0
L 968, 556, -70, 959, 555, -70, 0, 0, 0
L 978, 554, -70, 968, 556, -70, 0, 0, 0
L 987, 547, -67, 978, 554, -70, 0, 0, 0
L 988, 547, -66, 987, 547, -67, 0, 0, 0
L 989, 543, -64, 988, 547, -66, 0, 0, 0
L 994, 534, -65, 989, 543, -64, 0, 0, 0
L 999, 526, -63, 994, 534, -65, 0, 0, 0
L 1004, 516, -63, 999, 526, -63, 0, 0, 0
L 1005, 503, -61, 1004, 516, -63, 0, 0, 0
L 1001, 499, -63, 1005, 503, -61, 0, 0, 0
L 993, 494, -63, 1001, 499, -63, 0, 0, 0
L 987, 491, -63, 993, 494, -63, 0, 0, 0
L 974, 491, -63, 987, 491, -63, 0, 0, 0
L 965, 494, -63, 974, 491, -63, 0, 0, 0
L 954, 495, -63, 965, 494, -63, 0, 0, 0
L 943, 492, -63, 954, 495, -63, 0, 0, 0
L 938, 491, -63, 943, 492, -63, 0, 0, 0
L 925, 491, -63, 938, 491, -63, 0, 0, 0
L 915, 488, -63, 925, 491, -63, 0, 0, 0
L 908, 489, -63, 915, 488, -63, 0, 0, 0
L 907, 489, -63, 908, 489, -63, 0, 0, 0
L 903, 497, -63, 907, 489, -63, 0, 0, 0
L 898, 495, -63, 903, 497, -63, 0, 0, 0
L 873, 495, -63, 898, 495, -63, 0, 0, 0
L 862, 493, -63, 873, 495, -63, 0, 0, 0
L 857, 493, -63, 862, 493, -63, 0, 0, 0
L 846, 497, -61, 857, 493, -63, 0, 0, 0
L 844, 484, -63, 846, 497, -61, 0, 0, 0
L 844, 481, -63, 844, 484, -63, 0, 0, 0
L 844, 476, -62, 844, 481, -63, 0, 0, 0
L 842, 468, -60, 844, 476, -62, 0, 0, 0
L 842, 467, -62, 842, 468, -60, 0, 0, 0
L 841, 451, -63, 842, 467, -62, 0, 0, 0
L 838, 444, -63, 841, 451, -63, 0, 0, 0
L 838, 440, -60, 838, 444, -63, 0, 0, 0
L 839, 436, -59, 838, 440, -60, 0, 0, 0
L 840, 432, -60, 839, 436, -59, 0, 0, 0
L 842, 431, -63, 840, 432, -60, 0, 0, 0
L 843, 430, -63, 842, 431, -63, 0, 0, 0
L 848, 429, -63, 843, 430, -63, 0, 0, 0
L 854, 428, -63, 848, 429, -63, 0, 0, 0
L 859, 429, -63, 854, 428, -63, 0, 0, 0
L 873, 429, -63, 859, 429, -63, 0, 0, 0
L 880, 428, -63, 873, 429, -63, 0, 0, 0
L 887, 429, -63, 880, 428, -63, 0, 0, 0
L 888, 430, -63, 887, 429, -63, 0, 0, 0
L 900, 433, -63, 888, 430, -63, 0, 0, 0
L 910, 435, -63, 900, 433, -63, 0, 0, 0
L 910, 421, -63, 910, 435, -63, 0, 0, 0
L 909, 405, -63, 910, 421, -63, 0, 0, 0
L 910, 395, -63, 909, 405, -63, 0, 0, 0
L 909, 388, -63, 910, 395, -63, 0, 0, 0
L 915, 385, -63, 909, 388, -63, 0, 0, 0
L 930, 380, -63, 915, 385, -63, 0, 0, 0
L 932, 378, -63, 930, 380, -63, 0, 0, 0
L 935, 374, -63, 932, 378, -63, 0, 0, 0
L 937, 369, -63, 935, 374, -63, 0, 0, 0
L 939, 362, -63, 937, 369, -63, 0, 0, 0
L 939, 354, -61, 939, 362, -63, 0, 0, 0
L 938, 347, -62, 939, 354, -61, 0, 0, 0
L 938, 340, -62, 938, 347, -62, 0, 0, 0
L 937, 335, -63, 938, 340, -62, 0, 0, 0
L 937, 329, -64, 937, 335, -63, 0, 0, 0
L 935, 321, -66, 937, 329, -64, 0, 0, 0
L 934, 318, -67, 935, 321, -66, 0, 0, 0
L 929, 312, -67, 934, 318, -67, 0, 0, 0
L 923, 305, -66, 929, 312, -67, 0, 0, 0
L 918, 303, -66, 923, 305, -66, 0, 0, 0
L 907, 300, -69, 918, 303, -66, 0, 0, 0
L 900, 299, -69, 907, 300, -69, 0, 0, 0
L 890, 297, -70, 900, 299, -69, 0, 0, 0
L 877, 298, -69, 890, 297, -70, 0, 0, 0
L 864, 298, -66, 877, 298, -69, 0, 0, 0
L 855, 295, -64, 864, 298, -66, 0, 0, 0
L 846, 294, -60, 855, 295, -64, 0, 0, 0
L 834, 296, -57, 846, 294, -60, 0, 0, 0
L 831, 299, -56, 834, 296, -57, 0, 0, 0
L 830, 302, -55, 831, 299, -56, 0, 0, 0
L 828, 311, -53, 830, 302, -55, 0, 0, 0
L 827, 342, -42, 828, 311, -53, 0, 0, 0
L 828, 366, -37, 827, 342, -42, 0, 0, 0
L 827, 374, -35, 828, 366, -37, 0, 0, 0
L 827, 378, -33, 827, 374, -35, 0, 0, 0
L 826, 384, -32, 827, 378, -33, 0, 0, 0
L 825, 388, -32, 826, 384, -32, 0, 0, 0
L 825, 391, -31, 825, 388, -32, 0, 0, 0
L 824, 396, -31, 825, 391, -31, 0, 0, 0
L 823, 419, -32, 824, 396, -31, 0, 0, 0
L 825, 434, -32, 823, 419, -32, 0, 0, 0
L 825, 441, -31, 825, 434, -32, 0, 0, 0
L 826, 467, -30, 825, 441, -31, 0, 0, 0
L 826, 478, -29, 826, 467, -30, 0, 0, 0
L 826, 489, -31, 826, 478, -29, 0, 0, 0
L 796, 490, -33, 826, 489, -31, 0, 0, 0
L 792, 466, -32, 796, 490, -33, 0, 0, 0
L 792, 463, -32, 792, 466, -32, 0, 0, 0
L 786, 448, -28, 792, 463, -32, 0, 0, 0
L 785, 447, -28, 786, 448, -28, 0, 0, 0
L 778, 446, -28, 785, 447, -28, 0, 0, 0
L 767, 440, -26, 778, 446, -28, 0, 0, 0
L 749, 430, -25, 767, 440, -26, 0, 0, 0
L 738, 433, -24, 749, 430, -25, 0, 0, 0
L 737, 433, -25, 738, 433, -24, 0, 0, 0
L 734, 437, -25, 737, 433, -25, 0, 0, 0
L 733, 438, -25, 734, 437, -25, 0, 0, 0
L 731, 443, -26, 733, 438, -25, 0, 0, 0
L 730, 446, -25, 731, 443, -26, 0, 0, 0
L 729, 449, -25, 730, 446, -25, 0, 0, 0
L 725, 461, -25, 729, 449, -25, 0, 0, 0
L 718, 472, -25, 725, 461, -25, 0, 0, 0
L 696, 493, -25, 718, 472, -25, 0, 0, 0
L 696, 494, -25, 696, 493, -25, 0, 0, 0
L 683, 495, -25, 696, 494, -25, 0, 0, 0
L 662, 493, -25, 683, 495, -25, 0, 0, 0
L 659, 495, -26, 662, 493, -25, 0, 0, 0
L 654, 499, -26, 659, 495, -26, 0, 0, 0
L 653, 505, -24, 654, 499, -26, 0, 0, 0
L 654, 508, -24, 653, 505, -24, 0, 0, 0
L 657, 523, -25, 654, 508, -24, 0, 0, 0
L 658, 526, -25, 657, 523, -25, 0, 0, 0
L 659, 531, -26, 658, 526, -25, 0, 0, 0
L 660, 538, -28, 659, 531, -26, 0, 0, 0
L 660, 543, -29, 660, 538, -28, 0, 0, 0
L 661, 546, -31, 660, 543, -29, 0, 0, 0
L 661, 552, -32, 661, 546, -31, 0, 0, 0
L 667, 558, -31, 661, 552, -32, 0, 0, 0
L 668, 558, -30, 667, 558, -31, 0, 0, 0
L 671, 559, -29, 668, 558, -30, 0, 0, 0
L 685, 562, -30, 671, 559, -29, 0, 0, 0
L 704, 560, -27, 685, 562, -30, 0, 0, 0
L 713, 558, -28, 704, 560, -27, 0, 0, 0
L 711, 596, -32, 713, 558, -28, 0, 0, 0
L 710, 596, -31, 711, 596, -32, 0, 0, 0
L 705, 598, -30, 710, 596, -31, 0, 0, 0
L 697, 599, -29, 705, 598, -30, 0, 0, 0
L 668, 599, -29, 697, 599, -29, 0, 0, 0
L 649, 599, -30, 668, 599, -29, 0, 0, 0
L 639, 598, -30, 649, 599, -30, 0, 0, 0
L 630, 598, -30, 639, 598, -30, 0, 0, 0
L 610, 599, -29, 630, 598, -30, 0, 0, 0
L 572, 598, -31, 610, 599, -29, 0, 0, 0
L 585, 598, -30, 591, 599, -30, 0, 0, 0
L 575, 598, -30, 585, 598, -30, 0, 0, 0
L 567, 599, -29, 575, 598, -30, 0, 0, 0
L 557, 599, -29, 567, 599, -29, 0, 0, 0
L 525, 598, -31, 557, 599, -29, 0, 0, 0
L 493, 596, -32, 525, 598, -31, 0, 0, 0
L 476, 597, -32, 493, 596, -32, 0, 0, 0
L 465, 598, -29, 476, 597, -32, 0, 0, 0
L 456, 600, -29, 465, 598, -29, 0, 0, 0
L 448, 597, -32, 456, 600, -29, 0, 0, 0
L 444, 588, -33, 448, 597, -32, 0, 0, 0
L 443, 585, -33, 444, 588, -33, 0, 0, 0
L 441, 581, -33, 443, 585, -33, 0, 0, 0
L 440, 567, -33, 441, 581, -33, 0, 0, 0
L 445, 565, -32, 440, 567, -33, 0, 0, 0
L 448, 564, -32, 445, 565, -32, 0, 0, 0
L 479, 563, -32, 448, 564, -32, 0, 0, 0
L 483, 558, -28, 479, 563, -32, 0, 0, 0
L 484, 556, -28, 483, 558, -28, 0, 0, 0
L 487, 547, -31, 484, 556, -28, 0, 0, 0
L 487, 544, -30, 487, 547, -31, 0, 0, 0
L 488, 532, -29, 487, 544, -30, 0, 0, 0
L 487, 524, -30, 488, 532, -29, 0, 0, 0
L 488, 515, -32, 487, 524, -30, 0, 0, 0
L 494, 502, -32, 488, 515, -32, 0, 0, 0
L 494, 497, -32, 494, 502, -32, 0, 0, 0
L 495, 474, -33, 494, 497, -32, 0, 0, 0
L 494, 467, -33, 495, 474, -33, 0, 0, 0
L 494, 455, -32, 494, 467, -33, 0, 0, 0
L 494, 447, -32, 494, 455, -32, 0, 0, 0
L 495, 427, -33, 494, 447, -32, 0, 0, 0
L 494, 410, -31, 495, 427, -33, 0, 0, 0
L 492, 403, -31, 494, 410, -31, 0, 0, 0
L 491, 400, -32, 492, 403, -31, 0, 0, 0
L 490, 393, -32, 491, 400, -32, 0, 0, 0
L 489, 388, -31, 490, 393, -32, 0, 0, 0
L 486, 382, -29, 489, 388, -31, 0, 0, 0
L 484, 380, -28, 486, 382, -29, 0, 0, 0
L 483, 379, -28, 484, 380, -28, 0, 0, 0
L 477, 375, -31, 483, 379, -28, 0, 0, 0
L 472, 372, -29, 477, 375, -31, 0, 0, 0
L 463, 368, -26, 472, 372, -29, 0, 0, 0
L 459, 366, -26, 463, 368, -26, 0, 0, 0
L 453, 365, -25, 459, 366, -26, 0, 0, 0
L 435, 366, -25, 453, 365, -25, 0, 0, 0
L 427, 374, -26, 435, 366, -25, 0, 0, 0
L 426, 380, -26, 427, 374, -26, 0, 0, 0
L 428, 387, -26, 426, 380, -26, 0, 0, 0
L 427, 401, -26, 428, 387, -26, 0, 0, 0
L 427, 412, -26, 427, 401, -26, 0, 0, 0
L 430, 436, -26, 427, 412, -26, 0, 0, 0
L 431, 441, -26, 430, 436, -26, 0, 0, 0
L 431, 447, -26, 431, 441, -26, 0, 0, 0
L 432, 452, -26, 431, 447, -26, 0, 0, 0
L 422, 457, -26, 432, 452, -26, 0, 0, 0
L 417, 457, -26, 422, 457, -26, 0, 0, 0
L 402, 458, -26, 417, 457, -26, 0, 0, 0
