P 100.0000, 1300.0000, 0.0000,  0, 0, 0,  2,  Original_Map:_Brewall_Rainsinger_(Cazic-Thule/Fennin_Ro)
P 100.0000, 1500.0000, 0.0000,  0, 0, 0,  2,  http://www.eqmaps.info
P 100.0000, 1700.0000, 0.0000,  0, 0, 0,  2,  Return_of_the_Exiled_(www.roteguild.org)
L -87.1413, 829.8271, -16.6236,  -77.3924, 842.2372, -16.6236,  127, 64, 0
L -77.3924, 842.2372, -16.6236,  -76.1990, 843.4661, -16.6236,  127, 64, 0
L -76.1990, 843.4661, -16.6236,  -74.8132, 844.6244, -16.6236,  127, 64, 0
L -74.8132, 844.6244, -16.6236,  -73.4268, 845.5506, -16.6236,  127, 64, 0
L -73.4268, 845.5506, -16.6236,  -72.1217, 846.2532, -16.6236,  127, 64, 0
L -72.1217, 846.2532, -16.6236,  -70.3129, 847.0922, -16.6236,  127, 64, 0
L -70.3129, 847.0922, -16.6236,  -61.1935, 851.1397, -16.6236,  127, 64, 0
L -61.1935, 851.1397, -16.6236,  -44.2168, 858.5189, -16.6236,  127, 64, 0
L -44.2168, 858.5189, -16.6236,  -42.5696, 858.9949, -16.6236,  127, 64, 0
L -42.5696, 858.9949, -16.6236,  -40.7919, 859.3146, -16.6236,  127, 64, 0
L -40.7919, 859.3146, -16.6236,  -39.1781, 859.4878, -16.6236,  127, 64, 0
L -39.1781, 859.4878, -16.6236,  -29.4229, 860.3378, -16.6236,  127, 64, 0
L -29.4229, 860.3378, -16.6236,  -25.4380, 860.4977, -16.6236,  127, 64, 0
L -25.4380, 860.4977, -16.6236,  -15.8794, 860.3882, -16.6236,  127, 64, 0
L -15.8794, 860.3882, -16.6236,  13.8547, 860.0685, -16.6236,  127, 64, 0
L 13.8547, 860.0685, -16.6236,  15.7523, 860.1866, -16.6236,  127, 64, 0
L 15.7523, 860.1866, -16.6236,  35.4566, 861.6339, -16.6236,  127, 64, 0
L 35.4566, 861.6339, -16.6236,  59.8824, 863.3160, -16.6236,  127, 64, 0
L 59.8824, 863.3160, -16.6236,  69.7170, 862.2125, -16.6121,  127, 64, 0
L 69.7170, 862.2125, -16.6121,  79.6143, 860.9912, -16.5867,  127, 64, 0
L 79.6143, 860.9912, -16.5867,  120.9610, 855.9178, -13.1784,  127, 64, 0
L 120.9610, 855.9178, -13.1784,  122.6743, 855.8235, -12.9169,  127, 64, 0
L 122.6743, 855.8235, -12.9169,  139.6716, 856.7722, -10.2367,  127, 64, 0
L 139.6716, 856.7722, -10.2367,  141.3345, 857.0186, -9.9753,  127, 64, 0
L 141.3345, 857.0186, -9.9753,  159.2445, 859.4999, -7.1489,  127, 64, 0
L 159.2445, 859.4999, -7.1489,  161.0998, 859.5226, -6.8900,  127, 64, 0
L 161.0998, 859.5226, -6.8900,  170.9476, 859.5259, -5.3606,  127, 64, 0
L 170.9476, 859.5259, -5.3606,  194.1863, 859.6492, -3.5462,  127, 64, 0
L 194.1863, 859.6492, -3.5462,  195.8860, 859.8745, -3.4420,  127, 64, 0
L 195.8860, 859.8745, -3.4420,  197.7333, 860.3143, -3.3388,  127, 64, 0
L 197.7333, 860.3143, -3.3388,  207.2457, 863.0604, -2.9536,  127, 64, 0
L 207.2457, 863.0604, -2.9536,  222.6137, 867.6414, -2.0841,  127, 64, 0
L 222.6137, 867.6414, -2.0841,  224.2852, 868.4377, -2.0841,  127, 64, 0
L 224.2852, 868.4377, -2.0841,  225.9272, 869.4783, -2.0841,  127, 64, 0
L 225.9272, 869.4783, -2.0841,  227.4627, 870.7449, -2.0841,  127, 64, 0
L 227.4627, 870.7449, -2.0841,  228.7977, 872.1578, -2.0841,  127, 64, 0
L 228.7977, 872.1578, -2.0841,  229.9122, 873.5795, -2.0841,  127, 64, 0
L 229.9122, 873.5795, -2.0841,  235.9194, 881.4698, -2.0841,  127, 64, 0
L 235.9194, 881.4698, -2.0841,  247.9624, 897.3405, -2.0841,  127, 64, 0
L 247.9624, 897.3405, -2.0841,  249.0232, 899.0247, -2.0841,  127, 64, 0
L 249.0232, 899.0247, -2.0841,  249.8666, 900.8266, -2.0841,  127, 64, 0
L 249.8666, 900.8266, -2.0841,  250.4774, 902.7203, -2.0841,  127, 64, 0
L 250.4774, 902.7203, -2.0841,  250.8132, 904.4457, -1.9053,  127, 64, 0
L 250.8132, 904.4457, -1.9053,  251.2962, 908.6791, -1.4544,  127, 64, 0
L 251.2962, 908.6791, -1.4544,  251.5386, 910.5444, -1.3698,  127, 64, 0
L 251.5386, 910.5444, -1.3698,  252.0033, 913.2228, -1.3698,  127, 64, 0
L 252.0033, 913.2228, -1.3698,  252.3198, 915.0469, -1.3698,  127, 64, 0
L 252.3198, 915.0469, -1.3698,  252.7946, 917.7833, -1.3698,  127, 64, 0
L 252.7946, 917.7833, -1.3698,  253.1032, 919.5616, -1.3698,  127, 64, 0
L 253.1032, 919.5616, -1.3698,  253.5780, 922.2980, -1.4021,  127, 64, 0
L 253.5780, 922.2980, -1.4021,  253.8867, 924.0775, -1.4429,  127, 64, 0
L 253.8867, 924.0775, -1.4429,  254.3857, 927.7443, -2.0113,  127, 64, 0
L 254.3857, 927.7443, -2.0113,  253.9689, 929.6916, -2.5040,  127, 64, 0
L 253.9689, 929.6916, -2.5040,  252.6844, 930.9443, -2.5848,  127, 64, 0
L 252.6844, 930.9443, -2.5848,  244.3935, 938.9761, -3.3171,  127, 64, 0
L 244.3935, 938.9761, -3.3171,  242.4451, 939.0233, -3.4779,  127, 64, 0
L 242.4451, 939.0233, -3.4779,  226.6630, 939.2717, -5.0246,  127, 64, 0
L 226.6630, 939.2717, -5.0246,  224.8231, 939.0593, -5.1945,  127, 64, 0
L 224.8231, 939.0593, -5.1945,  205.0562, 936.6155, -7.5309,  127, 64, 0
L 205.0562, 936.6155, -7.5309,  188.9035, 934.7801, -9.5583,  127, 64, 0
L 188.9035, 934.7801, -9.5583,  182.1940, 935.8651, -10.6579,  127, 64, 0
L 182.1940, 935.8651, -10.6579,  172.6158, 937.8913, -12.1189,  127, 64, 0
L 172.6158, 937.8913, -12.1189,  155.7689, 941.6204, -13.8875,  127, 64, 0
L 155.7689, 941.6204, -13.8875,  153.9529, 942.1880, -14.1660,  127, 64, 0
L 153.9529, 942.1880, -14.1660,  125.6840, 951.1404, -16.4367,  127, 64, 0
L 125.6840, 951.1404, -16.4367,  112.4292, 955.2207, -16.6236,  127, 64, 0
L 112.4292, 955.2207, -16.6236,  110.6501, 955.5391, -16.6236,  127, 64, 0
L 110.6501, 955.5391, -16.6236,  108.9873, 955.6682, -16.6236,  127, 64, 0
L 108.9873, 955.6682, -16.6236,  99.1003, 954.8426, -16.6236,  127, 64, 0
L 99.1003, 954.8426, -16.6236,  89.1712, 953.8633, -16.5992,  127, 64, 0
L 89.1712, 953.8633, -16.5992,  62.7464, 951.3865, -16.6236,  127, 64, 0
L 62.7464, 951.3865, -16.6236,  60.9845, 951.3185, -16.6236,  127, 64, 0
L 60.9845, 951.3185, -16.6236,  31.2180, 950.2167, -16.6236,  127, 64, 0
L 31.2180, 950.2167, -16.6236,  3.7306, 949.0652, -16.6236,  127, 64, 0
L 3.7306, 949.0652, -16.6236,  -6.1791, 948.4557, -16.6236,  127, 64, 0
L -6.1791, 948.4557, -16.6236,  -34.6921, 946.5629, -16.6236,  127, 64, 0
L -34.6921, 946.5629, -16.6236,  -36.3500, 946.3597, -16.6236,  127, 64, 0
L -36.3500, 946.3597, -16.6236,  -75.6762, 941.5565, -16.6236,  127, 64, 0
L -75.6762, 941.5565, -16.6236,  -77.5297, 941.4681, -16.6236,  127, 64, 0
L -77.5297, 941.4681, -16.6236,  -87.3595, 941.2192, -16.6236,  127, 64, 0
L -87.3595, 941.2192, -16.6236,  -137.9754, 939.8997, -16.6236,  127, 64, 0
L -137.9754, 939.8997, -16.6236,  -139.7147, 939.6296, -16.6236,  127, 64, 0
L -139.7147, 939.6296, -16.6236,  -141.3779, 939.2143, -16.6236,  127, 64, 0
L -141.3779, 939.2143, -16.6236,  -150.7652, 936.6198, -16.2148,  127, 64, 0
L -150.7652, 936.6198, -16.2148,  -198.9583, 923.2553, -16.6236,  127, 64, 0
L -198.9583, 923.2553, -16.6236,  -200.8362, 922.5920, -16.6236,  127, 64, 0
L -200.8362, 922.5920, -16.6236,  -202.5854, 921.7439, -16.6236,  127, 64, 0
L -202.5854, 921.7439, -16.6236,  -204.2935, 920.7188, -16.6236,  127, 64, 0
L -204.2935, 920.7188, -16.6236,  -212.7763, 915.4898, -16.6236,  127, 64, 0
L -212.7763, 915.4898, -16.6236,  -231.5516, 904.0050, -15.6436,  127, 64, 0
L -231.5516, 904.0050, -15.6436,  -233.1341, 903.1327, -15.5015,  127, 64, 0
L -233.1341, 903.1327, -15.5015,  -252.0408, 892.6169, -13.1982,  127, 64, 0
L -252.0408, 892.6169, -13.1982,  -253.6882, 891.4974, -12.9179,  127, 64, 0
L -253.6882, 891.4974, -12.9179,  -270.0711, 880.2528, -10.6054,  127, 64, 0
L -270.0711, 880.2528, -10.6054,  -272.8792, 878.4390, -10.3519,  127, 64, 0
L -272.8792, 878.4390, -10.3519,  -274.5009, 877.6711, -10.2253,  127, 64, 0
L -274.5009, 877.6711, -10.2253,  -278.8540, 875.4209, -9.8636,  127, 64, 0
L -278.8540, 875.4209, -9.8636,  -280.3229, 874.1521, -9.7041,  127, 64, 0
L -280.3229, 874.1521, -9.7041,  -282.0854, 873.2090, -9.5603,  127, 64, 0
L -282.0854, 873.2090, -9.5603,  -285.3168, 871.4781, -9.3867,  127, 64, 0
L -46.5689, 821.4758, -16.6236,  -26.4397, 827.7810, -16.6236,  127, 64, 0
L -26.4397, 827.7810, -16.6236,  -24.8088, 828.1390, -16.6236,  127, 64, 0
L -24.8088, 828.1390, -16.6236,  -23.1555, 828.3618, -16.6236,  127, 64, 0
L -23.1555, 828.3618, -16.6236,  -21.6750, 828.4207, -16.6236,  127, 64, 0
L -21.6750, 828.4207, -16.6236,  -19.9658, 828.3135, -16.6236,  127, 64, 0
L -19.9658, 828.3135, -16.6236,  -18.2662, 828.0832, -16.6236,  127, 64, 0
L -18.2662, 828.0832, -16.6236,  -8.7313, 826.5617, -16.6236,  127, 64, 0
L -8.7313, 826.5617, -16.6236,  17.4222, 822.5084, -16.6236,  127, 64, 0
L 17.4222, 822.5084, -16.6236,  19.1371, 822.4528, -16.6236,  127, 64, 0
L 19.1371, 822.4528, -16.6236,  28.8373, 822.5462, -16.6236,  127, 64, 0
L 28.8373, 822.5462, -16.6236,  35.4054, 822.9379, -16.6236,  127, 64, 0
L 35.4054, 822.9379, -16.6236,  37.0765, 823.3200, -16.6236,  127, 64, 0
L 37.0765, 823.3200, -16.6236,  46.6052, 825.9415, -16.6236,  127, 64, 0
L 46.6052, 825.9415, -16.6236,  50.6692, 826.8904, -16.6236,  127, 64, 0
L 50.6692, 826.8904, -16.6236,  52.5119, 827.0877, -16.6236,  127, 64, 0
L 52.5119, 827.0877, -16.6236,  54.0866, 827.0977, -16.6236,  127, 64, 0
L 54.0866, 827.0977, -16.6236,  55.9339, 826.9456, -16.6236,  127, 64, 0
L 55.9339, 826.9456, -16.6236,  65.7579, 825.8643, -16.6236,  127, 64, 0
L 65.7579, 825.8643, -16.6236,  120.0742, 819.9288, -11.9926,  127, 64, 0
L 120.0742, 819.9288, -11.9926,  121.9729, 819.9802, -11.6627,  127, 64, 0
L 121.9729, 819.9802, -11.6627,  123.8183, 820.1625, -11.3201,  127, 64, 0
L 123.8183, 820.1625, -11.3201,  133.7286, 821.2748, -9.5948,  127, 64, 0
L 133.7286, 821.2748, -9.5948,  135.6508, 821.5887, -9.2415,  127, 64, 0
L 135.6508, 821.5887, -9.2415,  145.1369, 823.3494, -7.6263,  127, 64, 0
L 145.1369, 823.3494, -7.6263,  155.6367, 825.2286, -5.8822,  127, 64, 0
L 155.6367, 825.2286, -5.8822,  157.5792, 825.3531, -5.5533,  127, 64, 0
L 157.5792, 825.3531, -5.5533,  166.0121, 824.4713, -4.4067,  127, 64, 0
L 166.0121, 824.4713, -4.4067,  175.8597, 823.2541, -3.0899,  127, 64, 0
L 175.8597, 823.2541, -3.0899,  193.4578, 820.9155, -2.1283,  127, 64, 0
L 193.4578, 820.9155, -2.1283,  195.1398, 820.3978, -2.0841,  127, 64, 0
L 195.1398, 820.3978, -2.0841,  196.7963, 819.6785, -2.0841,  127, 64, 0
L 196.7963, 819.6785, -2.0841,  198.4927, 818.7263, -2.0841,  127, 64, 0
L 198.4927, 818.7263, -2.0841,  206.2719, 813.9463, -1.6932,  127, 64, 0
L 206.2719, 813.9463, -1.6932,  207.7688, 812.7057, -1.9381,  127, 64, 0
L 207.7688, 812.7057, -1.9381,  208.4069, 811.0707, -2.0841,  127, 64, 0
L 208.4069, 811.0707, -2.0841,  208.1730, 809.1400, -2.0841,  127, 64, 0
L 208.1730, 809.1400, -2.0841,  207.7118, 805.3948, -2.0841,  127, 64, 0
L 207.7118, 805.3948, -2.0841,  207.5073, 803.7371, -2.0841,  127, 64, 0
L 207.5073, 803.7371, -2.0841,  207.1578, 801.0207, -2.0841,  127, 64, 0
L 207.1578, 801.0207, -2.0841,  206.7946, 798.8206, -2.0841,  127, 64, 0
L 206.7946, 798.8206, -2.0841,  206.4170, 797.0516, -2.0841,  127, 64, 0
L 206.4170, 797.0516, -2.0841,  205.9977, 795.3864, -2.0841,  127, 64, 0
L 205.9977, 795.3864, -2.0841,  205.5878, 793.8141, -2.0841,  127, 64, 0
L 205.5878, 793.8141, -2.0841,  203.1871, 784.6999, -2.0841,  127, 64, 0
L 203.1871, 784.6999, -2.0841,  201.7352, 779.2246, -2.0841,  127, 64, 0
L 201.7352, 779.2246, -2.0841,  201.2399, 777.5801, -2.0841,  127, 64, 0
L 201.2399, 777.5801, -2.0841,  200.6508, 775.9681, -2.0841,  127, 64, 0
L 200.6508, 775.9681, -2.0841,  199.9896, 774.4859, -2.0841,  127, 64, 0
L 199.9896, 774.4859, -2.0841,  199.2692, 772.9784, -2.0841,  127, 64, 0
L 199.2692, 772.9784, -2.0841,  194.8953, 764.0066, -2.0841,  127, 64, 0
L 194.8953, 764.0066, -2.0841,  188.6900, 751.3319, -2.0841,  127, 64, 0
L 188.6900, 751.3319, -2.0841,  187.9293, 749.9497, -2.0841,  127, 64, 0
L 187.9293, 749.9497, -2.0841,  186.9372, 748.3267, -2.0841,  127, 64, 0
L 186.9372, 748.3267, -2.0841,  181.7765, 740.1648, -2.0841,  127, 64, 0
L 181.7765, 740.1648, -2.0841,  171.2280, 723.4380, -2.0841,  127, 64, 0
L 171.2280, 723.4380, -2.0841,  170.4517, 722.0117, -2.0841,  127, 64, 0
L 170.4517, 722.0117, -2.0841,  169.7769, 720.6371, -2.0841,  127, 64, 0
L 169.7769, 720.6371, -2.0841,  168.9582, 718.9194, -2.0841,  127, 64, 0
L 168.9582, 718.9194, -2.0841,  164.7303, 709.9814, -2.0841,  127, 64, 0
L 164.7303, 709.9814, -2.0841,  159.6086, 699.1034, -2.0841,  127, 64, 0
L 159.6086, 699.1034, -2.0841,  159.0175, 697.6907, -2.0841,  127, 64, 0
L 159.0175, 697.6907, -2.0841,  158.4221, 696.1790, -2.0841,  127, 64, 0
L 158.4221, 696.1790, -2.0841,  154.8771, 686.9985, -2.0841,  127, 64, 0
L 154.8771, 686.9985, -2.0841,  148.5616, 670.6769, -2.0843,  127, 64, 0
L 148.5616, 670.6769, -2.0843,  147.9142, 669.1872, -2.0854,  127, 64, 0
L 147.9142, 669.1872, -2.0854,  147.2588, 667.8029, -2.0864,  127, 64, 0
L 147.2588, 667.8029, -2.0864,  142.9883, 659.0383, -2.0920,  127, 64, 0
L 142.9883, 659.0383, -2.0920,  140.1400, 653.2992, -2.0926,  127, 64, 0
L 140.1400, 653.2992, -2.0926,  139.2638, 651.7147, -2.0928,  127, 64, 0
L 139.2638, 651.7147, -2.0928,  134.4870, 643.2706, -2.0920,  127, 64, 0
L 134.4870, 643.2706, -2.0920,  122.8335, 622.7160, -2.0855,  127, 64, 0
L 122.8335, 622.7160, -2.0855,  121.9600, 621.2914, -2.0845,  127, 64, 0
L 121.9600, 621.2914, -2.0845,  121.0433, 619.9512, -2.0841,  127, 64, 0
L 121.0433, 619.9512, -2.0841,  120.0878, 618.6376, -2.0841,  127, 64, 0
L 120.0878, 618.6376, -2.0841,  114.2568, 610.7656, -2.0841,  127, 64, 0
L 114.2568, 610.7656, -2.0841,  103.2435, 595.8671, -2.0841,  127, 64, 0
L 103.2435, 595.8671, -2.0841,  102.4945, 594.7475, -2.0841,  127, 64, 0
L 102.4945, 594.7475, -2.0841,  101.5927, 593.2861, -2.0841,  127, 64, 0
L 101.5927, 593.2861, -2.0841,  100.6111, 591.6019, -2.0841,  127, 64, 0
L 100.6111, 591.6019, -2.0841,  95.7271, 582.9973, -2.0841,  127, 64, 0
L 95.7271, 582.9973, -2.0841,  81.7680, 558.4453, -2.0841,  127, 64, 0
L 81.7680, 558.4453, -2.0841,  80.9456, 557.1526, -2.1612,  127, 64, 0
L 80.9456, 557.1526, -2.1612,  80.0344, 555.8069, -2.2460,  127, 64, 0
L 80.0344, 555.8069, -2.2460,  75.5876, 549.4584, -2.7379,  127, 64, 0
L 75.5876, 549.4584, -2.7379,  74.5547, 548.4502, -2.7881,  127, 64, 0
L 74.5547, 548.4502, -2.7881,  67.4181, 541.5430, -3.4765,  127, 64, 0
L 67.4181, 541.5430, -3.4765,  66.3059, 540.5583, -3.6774,  127, 64, 0
L 66.3059, 540.5583, -3.6774,  65.1547, 539.6204, -3.8592,  127, 64, 0
L 65.1547, 539.6204, -3.8592,  63.9880, 538.7810, -4.0453,  127, 64, 0
L 63.9880, 538.7810, -4.0453,  62.5263, 537.8860, -4.2806,  127, 64, 0
L 62.5263, 537.8860, -4.2806,  61.1978, 537.2332, -4.4815,  127, 64, 0
L 61.1978, 537.2332, -4.4815,  59.8589, 536.7219, -4.7806,  127, 64, 0
L 59.8589, 536.7219, -4.7806,  58.5244, 536.3445, -4.8870,  127, 64, 0
L 58.5244, 536.3445, -4.8870,  57.1160, 536.0801, -5.1062,  127, 64, 0
L 57.1160, 536.0801, -5.1062,  55.2974, 535.8680, -5.3637,  127, 64, 0
L 55.2974, 535.8680, -5.3637,  45.7929, 537.1157, -6.1693,  127, 64, 0
L 45.7929, 537.1157, -6.1693,  43.9677, 537.6493, -6.3462,  127, 64, 0
L 43.9677, 537.6493, -6.3462,  38.5898, 539.4039, -6.8479,  127, 64, 0
L 38.5898, 539.4039, -6.8479,  37.3171, 540.4221, -6.8764,  127, 64, 0
L 37.3171, 540.4221, -6.8764,  21.9777, 552.6194, -8.2814,  127, 64, 0
L 21.9777, 552.6194, -8.2814,  20.6641, 553.4917, -8.4025,  127, 64, 0
L 20.6641, 553.4917, -8.4025,  19.1232, 554.3441, -8.6025,  127, 64, 0
L 19.1232, 554.3441, -8.6025,  17.5906, 554.9991, -8.8052,  127, 64, 0
L 17.5906, 554.9991, -8.8052,  15.8203, 555.5400, -9.0059,  127, 64, 0
L 15.8203, 555.5400, -9.0059,  14.0001, 555.8744, -9.3339,  127, 64, 0
L 14.0001, 555.8744, -9.3339,  12.2923, 556.0017, -9.5230,  127, 64, 0
L 12.2923, 556.0017, -9.5230,  2.7555, 556.4056, -11.3533,  127, 64, 0
L 2.7555, 556.4056, -11.3533,  1.0461, 556.5951, -11.5045,  127, 64, 0
L 1.0461, 556.5951, -11.5045,  -24.7178, 559.5649, -15.3184,  127, 64, 0
L -24.7178, 559.5649, -15.3184,  -26.2139, 559.8875, -15.5143,  127, 64, 0
L -26.2139, 559.8875, -15.5143,  -27.7235, 560.3383, -15.7186,  127, 64, 0
L -27.7235, 560.3383, -15.7186,  -29.1818, 560.9313, -15.8889,  127, 64, 0
L -29.1818, 560.9313, -15.8889,  -30.5343, 561.6416, -15.9793,  127, 64, 0
L -30.5343, 561.6416, -15.9793,  -31.8493, 562.5062, -16.0549,  127, 64, 0
L -31.8493, 562.5062, -16.0549,  -33.0356, 563.4680, -16.1405,  127, 64, 0
L -33.0356, 563.4680, -16.1405,  -34.3998, 564.8522, -16.2256,  127, 64, 0
L -34.3998, 564.8522, -16.2256,  -35.5558, 566.3570, -16.2904,  127, 64, 0
L -35.5558, 566.3570, -16.2904,  -36.5004, 567.9491, -16.3416,  127, 64, 0
L -36.5004, 567.9491, -16.3416,  -37.2871, 569.6774, -16.3772,  127, 64, 0
L -37.2871, 569.6774, -16.3772,  -38.0057, 571.4384, -15.7678,  127, 64, 0
L -38.0057, 571.4384, -15.7678,  -41.6670, 580.5854, -16.5992,  127, 64, 0
L -41.6670, 580.5854, -16.5992,  -43.6686, 585.6796, -16.6086,  127, 64, 0
L -43.6686, 585.6796, -16.6086,  -44.2256, 587.4003, -16.6101,  127, 64, 0
L -44.2256, 587.4003, -16.6101,  -44.5802, 588.8880, -16.6122,  127, 64, 0
L -44.5802, 588.8880, -16.6122,  -45.0395, 592.5667, -16.6159,  127, 64, 0
L -45.0395, 592.5667, -16.6159,  -45.2049, 594.2283, -16.6173,  127, 64, 0
L -45.2049, 594.2283, -16.6173,  -45.6736, 598.9836, -16.6214,  127, 64, 0
L -45.6736, 598.9836, -16.6214,  -45.8373, 600.6454, -16.6228,  127, 64, 0
L -45.8373, 600.6454, -16.6228,  -46.2966, 605.3081, -16.6236,  127, 64, 0
L -46.2966, 605.3081, -16.6236,  -46.4629, 607.0164, -16.6236,  127, 64, 0
L -46.4629, 607.0164, -16.6236,  -46.0005, 614.9218, -16.6236,  127, 64, 0
L -46.0005, 614.9218, -16.6236,  -45.3671, 616.6996, -16.6236,  127, 64, 0
L -45.3671, 616.6996, -16.6236,  -44.3577, 618.3376, -16.6236,  127, 64, 0
L -44.3577, 618.3376, -16.6236,  -35.8943, 632.1434, -16.6236,  127, 64, 0
L -35.8943, 632.1434, -16.6236,  -34.9964, 633.8719, -16.6236,  127, 64, 0
L -34.9964, 633.8719, -16.6236,  -34.2834, 635.6323, -16.6236,  127, 64, 0
L -34.2834, 635.6323, -16.6236,  -33.7788, 637.4617, -16.6236,  127, 64, 0
L -33.7788, 637.4617, -16.6236,  -33.4126, 639.3740, -16.6236,  127, 64, 0
L -33.4126, 639.3740, -16.6236,  -32.9153, 642.2073, -16.6236,  127, 64, 0
L -32.9153, 642.2073, -16.6236,  -32.5896, 644.0817, -16.6236,  127, 64, 0
L -32.5896, 644.0817, -16.6236,  -32.1056, 646.8704, -16.6236,  127, 64, 0
L -32.1056, 646.8704, -16.6236,  -31.8041, 648.6074, -16.6236,  127, 64, 0
L -31.8041, 648.6074, -16.6236,  -31.3679, 651.1211, -16.6236,  127, 64, 0
L -31.3679, 651.1211, -16.6236,  -31.0425, 652.9955, -16.6236,  127, 64, 0
L -31.0425, 652.9955, -16.6236,  -30.6063, 655.5092, -16.6236,  127, 64, 0
L -30.6063, 655.5092, -16.6236,  -30.3207, 657.1545, -16.6236,  127, 64, 0
L -30.3207, 657.1545, -16.6236,  -29.8844, 659.6682, -16.6236,  127, 64, 0
L -29.8844, 659.6682, -16.6236,  -29.5830, 661.4052, -16.6236,  127, 64, 0
L -29.5830, 661.4052, -16.6236,  -29.0833, 664.2844, -16.6236,  127, 64, 0
L -29.0833, 664.2844, -16.6236,  -28.7977, 665.9296, -16.6236,  127, 64, 0
L -28.7977, 665.9296, -16.6236,  -28.3535, 668.4892, -16.6236,  127, 64, 0
L -28.3535, 668.4892, -16.6236,  -28.0600, 670.1803, -16.6236,  127, 64, 0
L -28.0600, 670.1803, -16.6236,  -27.6237, 672.6940, -16.6236,  127, 64, 0
L -27.6237, 672.6940, -16.6236,  -27.3381, 674.3393, -16.6236,  127, 64, 0
L -27.3381, 674.3393, -16.6236,  -26.9018, 676.8530, -16.6236,  127, 64, 0
L -26.9018, 676.8530, -16.6236,  -26.6004, 678.5900, -16.6236,  127, 64, 0
L -26.6004, 678.5900, -16.6236,  -26.1007, 681.4692, -16.6236,  127, 64, 0
L -26.1007, 681.4692, -16.6236,  -25.8151, 683.1144, -16.6236,  127, 64, 0
L -25.8151, 683.1144, -16.6236,  -25.3470, 685.8115, -16.6236,  127, 64, 0
L -25.3470, 685.8115, -16.6236,  -25.0060, 687.7765, -16.6236,  127, 64, 0
L -25.0060, 687.7765, -16.6236,  -24.5540, 690.3807, -16.6236,  127, 64, 0
L -24.5540, 690.3807, -16.6236,  -24.2684, 692.0260, -16.6236,  127, 64, 0
L -24.2684, 692.0260, -16.6236,  -23.7712, 696.3531, -16.6236,  127, 64, 0
L -23.7712, 696.3531, -16.6236,  -23.7494, 698.1152, -16.6236,  127, 64, 0
L -23.7494, 698.1152, -16.6236,  -24.2156, 718.9133, -16.6236,  127, 64, 0
L -24.2156, 718.9133, -16.6236,  -24.5741, 720.5909, -16.6236,  127, 64, 0
L -24.5741, 720.5909, -16.6236,  -25.0387, 722.6737, -16.6236,  127, 64, 0
L -25.0387, 722.6737, -16.6236,  -25.4248, 724.3940, -16.6236,  127, 64, 0
L -25.4248, 724.3940, -16.6236,  -25.8618, 726.3403, -16.6236,  127, 64, 0
L -25.8618, 726.3403, -16.6236,  -26.2277, 727.9699, -16.6236,  127, 64, 0
L -26.2277, 727.9699, -16.6236,  -26.6852, 730.0069, -16.6236,  127, 64, 0
L -26.6852, 730.0069, -16.6236,  -27.0409, 731.5911, -16.6236,  127, 64, 0
L -27.0409, 731.5911, -16.6236,  -27.4882, 733.5827, -16.6236,  127, 64, 0
L -27.4882, 733.5827, -16.6236,  -27.8541, 735.2123, -16.6236,  127, 64, 0
L -27.8541, 735.2123, -16.6236,  -28.3014, 737.2040, -16.6236,  127, 64, 0
L -28.3014, 737.2040, -16.6236,  -28.6673, 738.8336, -16.6236,  127, 64, 0
L -28.6673, 738.8336, -16.6236,  -29.0942, 740.7343, -16.6236,  127, 64, 0
L -29.0942, 740.7343, -16.6236,  -29.5210, 742.6351, -16.6236,  127, 64, 0
L -29.5210, 742.6351, -16.6236,  -29.9683, 744.6266, -16.6236,  127, 64, 0
L -29.9683, 744.6266, -16.6236,  -32.0976, 754.0354, -16.6236,  127, 64, 0
L -32.0976, 754.0354, -16.6236,  -32.6258, 755.8610, -16.6236,  127, 64, 0
L -32.6258, 755.8610, -16.6236,  -33.2743, 757.4966, -16.6236,  127, 64, 0
L -33.2743, 757.4966, -16.6236,  -34.1441, 759.1315, -16.6236,  127, 64, 0
L -34.1441, 759.1315, -16.6236,  -35.2160, 760.6992, -16.6236,  127, 64, 0
L -35.2160, 760.6992, -16.6236,  -36.2876, 762.1555, -16.6236,  127, 64, 0
L -36.2876, 762.1555, -16.6236,  -48.1382, 778.1310, -16.6236,  127, 64, 0
L -48.1382, 778.1310, -16.6236,  -51.2265, 782.4177, -16.6236,  127, 64, 0
L -51.2265, 782.4177, -16.6236,  -52.1725, 784.1168, -16.6236,  127, 64, 0
L -52.1725, 784.1168, -16.6236,  -52.9076, 785.9164, -16.6236,  127, 64, 0
L -52.9076, 785.9164, -16.6236,  -53.4042, 787.7480, -16.6236,  127, 64, 0
L -53.4042, 787.7480, -16.6236,  -53.6816, 789.6718, -16.6236,  127, 64, 0
L -53.6816, 789.6718, -16.6236,  -53.2082, 811.6122, -16.6236,  127, 64, 0
L -53.2082, 811.6122, -16.6236,  -52.7244, 813.4471, -16.6236,  127, 64, 0
L -52.7244, 813.4471, -16.6236,  -51.8435, 815.2028, -16.6236,  127, 64, 0
L -51.8435, 815.2028, -16.6236,  -50.5853, 816.5904, -16.6236,  127, 64, 0
L -50.5853, 816.5904, -16.6236,  -45.6845, 821.9934, -16.6236,  127, 64, 0
L 282.0919, 649.9760, 7.2886,  283.8202, 652.7947, 7.2886,  0, 0, 0
