P -100, 900, 0, 0, 0, 0, 2, The_Dreary_Grotto_(MMCB)
P -100, 1100, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -100, 1300, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -100, 1500, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 148, 55, -9, 143, 66, -7, 0, 0, 0
L 143, 66, -7, 135, 83, -6, 0, 0, 0
L 135, 83, -6, 129, 90, -5, 0, 0, 0
L 129, 90, -5, 129, 99, -5, 0, 0, 0
L -226, -25, -14, -233, -25, -14, 0, 0, 0
L -233, -25, -14, -241, -24, -12, 0, 0, 0
L -241, -24, -12, -247, -19, -8, 0, 0, 0
L -247, -19, -8, -257, -15, -10, 0, 0, 0
L -257, -15, -10, -258, -15, -10, 0, 0, 0
L -258, -15, -10, -267, -25, -1, 0, 0, 0
L -267, -25, -1, -269, -27, 0, 0, 0, 0
L -269, -27, 0, -275, -38, -2, 0, 0, 0
L -275, -38, -2, -277, -51, -6, 0, 0, 0
L -277, -51, -6, -277, -54, -1, 0, 0, 0
L -277, -54, -1, -275, -59, 4, 0, 0, 0
L -275, -59, 4, -273, -67, 4, 0, 0, 0
L -273, -67, 4, -268, -75, 4, 0, 0, 0
L -268, -75, 4, -267, -78, 3, 0, 0, 0
L -267, -78, 3, -265, -83, -2, 0, 0, 0
L -265, -83, -2, -264, -86, 1, 0, 0, 0
L -264, -86, 1, -263, -89, 3, 0, 0, 0
L -263, -89, 3, -258, -94, 2, 0, 0, 0
L -258, -94, 2, -257, -112, 1, 0, 0, 0
L -257, -112, 1, -256, -120, -4, 0, 0, 0
L -256, -120, -4, -270, -131, -15, 0, 0, 0
L -270, -131, -15, -294, -129, -6, 0, 0, 0
L -294, -129, -6, -304, -123, -8, 0, 0, 0
L -304, -123, -8, -311, -121, -10, 0, 0, 0
L -311, -121, -10, -322, -126, -10, 0, 0, 0
L -322, -126, -10, -331, -130, -12, 0, 0, 0
L -331, -130, -12, -342, -131, -14, 0, 0, 0
L -342, -131, -14, -357, -130, -8, 0, 0, 0
L -357, -130, -8, -371, -121, -9, 0, 0, 0
L -371, -121, -9, -384, -117, -2, 0, 0, 0
L -384, -117, -2, -399, -115, 1, 0, 0, 0
L -399, -115, 1, -404, -113, 2, 0, 0, 0
L -404, -113, 2, -427, -119, 0, 0, 0, 0
L -427, -119, 0, -430, -131, -5, 0, 0, 0
L -430, -131, -5, -430, -133, -6, 0, 0, 0
L -430, -133, -6, -436, -142, -4, 0, 0, 0
L -436, -142, -4, -442, -157, -4, 0, 0, 0
L -442, -157, -4, -442, -159, -3, 0, 0, 0
L -442, -159, -3, -441, -166, 3, 0, 0, 0
L -441, -166, 3, -440, -168, 7, 0, 0, 0
L -440, -168, 7, -429, -168, 7, 0, 0, 0
L -429, -168, 7, -422, -173, 6, 0, 0, 0
L -422, -173, 6, -415, -176, 5, 0, 0, 0
L -415, -176, 5, -417, -185, 9, 0, 0, 0
L -417, -185, 9, -423, -195, 9, 0, 0, 0
L -423, -195, 9, -434, -198, 8, 0, 0, 0
L -434, -198, 8, -440, -202, 5, 0, 0, 0
L -440, -202, 5, -442, -217, -4, 0, 0, 0
L -442, -217, -4, -442, -220, -5, 0, 0, 0
L -442, -220, -5, -433, -235, -4, 0, 0, 0
L -433, -235, -4, -426, -247, -9, 0, 0, 0
L -426, -247, -9, -424, -253, -9, 0, 0, 0
L -424, -253, -9, -423, -256, -9, 0, 0, 0
L -423, -256, -9, -419, -264, -8, 0, 0, 0
L -419, -264, -8, -420, -272, -3, 0, 0, 0
L -420, -272, -3, -420, -280, -1, 0, 0, 0
L -420, -280, -1, -421, -290, 1, 0, 0, 0
L -421, -290, 1, -420, -301, 2, 0, 0, 0
L -420, -301, 2, -421, -310, 1, 0, 0, 0
L -421, -310, 1, -428, -313, 0, 0, 0, 0
L -428, -313, 0, -431, -326, -6, 0, 0, 0
L -431, -326, -6, -436, -335, -2, 0, 0, 0
L -436, -335, -2, -438, -348, 1, 0, 0, 0
L -438, -348, 1, -441, -355, 6, 0, 0, 0
L -441, -355, 6, -428, -377, 9, 0, 0, 0
L -428, -377, 9, -420, -398, 11, 0, 0, 0
L -420, -398, 11, -419, -405, 12, 0, 0, 0
L -419, -405, 12, -419, -417, 12, 0, 0, 0
L -419, -417, 12, -421, -427, 11, 0, 0, 0
L -421, -427, 11, -423, -432, 10, 0, 0, 0
L -423, -432, 10, -428, -446, 8, 0, 0, 0
L -428, -446, 8, -430, -453, 7, 0, 0, 0
L -430, -453, 7, -432, -458, 7, 0, 0, 0
L -432, -458, 7, -434, -469, 5, 0, 0, 0
L -434, -469, 5, -434, -479, 5, 0, 0, 0
L -434, -479, 5, -430, -483, 6, 0, 0, 0
L -430, -483, 6, -425, -485, 6, 0, 0, 0
L -425, -485, 6, -413, -486, 6, 0, 0, 0
L -413, -486, 6, -400, -485, 5, 0, 0, 0
L -400, -485, 5, -393, -486, 5, 0, 0, 0
L -393, -486, 5, -388, -487, 5, 0, 0, 0
L -388, -487, 5, -381, -489, 5, 0, 0, 0
L -381, -489, 5, -372, -494, 6, 0, 0, 0
L -372, -494, 6, -357, -506, 6, 0, 0, 0
L -357, -506, 6, -343, -521, 6, 0, 0, 0
L -343, -521, 6, -335, -536, 7, 0, 0, 0
L -335, -536, 7, -332, -541, 6, 0, 0, 0
L -332, -541, 6, -332, -545, 2, 0, 0, 0
L -332, -545, 2, -330, -550, 2, 0, 0, 0
L -330, -550, 2, -329, -557, 5, 0, 0, 0
L -329, -557, 5, -330, -566, 7, 0, 0, 0
L -330, -566, 7, -330, -593, 8, 0, 0, 0
L -330, -593, 8, -332, -598, 8, 0, 0, 0
L -332, -598, 8, -330, -615, 8, 0, 0, 0
L -330, -615, 8, -331, -635, 8, 0, 0, 0
L -331, -635, 8, -343, -685, 8, 0, 0, 0
L -343, -685, 8, -364, -690, 7, 0, 0, 0
L -364, -690, 7, -376, -697, 6, 0, 0, 0
L -376, -697, 6, -396, -690, 6, 0, 0, 0
L -396, -690, 6, -410, -678, 6, 0, 0, 0
L -410, -678, 6, -459, -665, 7, 0, 0, 0
L -459, -665, 7, -502, -665, 7, 0, 0, 0
L -502, -665, 7, -528, -668, 6, 0, 0, 0
L -528, -668, 6, -529, -667, 6, 0, 0, 0
L -529, -667, 6, -551, -661, 6, 0, 0, 0
L -551, -661, 6, -565, -639, 4, 0, 0, 0
L -565, -639, 4, -566, -638, 4, 0, 0, 0
L -566, -638, 4, -571, -637, 2, 0, 0, 0
L -571, -637, 2, -581, -633, 7, 0, 0, 0
L -581, -633, 7, -589, -635, 7, 0, 0, 0
L -589, -635, 7, -603, -634, 7, 0, 0, 0
L -603, -634, 7, -603, -632, 7, 0, 0, 0
L -603, -632, 7, -610, -626, 7, 0, 0, 0
L -610, -626, 7, -629, -614, 6, 0, 0, 0
L -629, -614, 6, -627, -602, 6, 0, 0, 0
L -627, -602, 6, -622, -586, 3, 0, 0, 0
L -622, -586, 3, -609, -570, 5, 0, 0, 0
L -609, -570, 5, -604, -559, 6, 0, 0, 0
L -604, -559, 6, -596, -552, 7, 0, 0, 0
L -596, -552, 7, -558, -519, 5, 0, 0, 0
L -558, -519, 5, -532, -503, 5, 0, 0, 0
L -532, -503, 5, -508, -487, 5, 0, 0, 0
L -508, -487, 5, -501, -484, 5, 0, 0, 0
L -501, -484, 5, -500, -483, 5, 0, 0, 0
L -500, -483, 5, -479, -489, 5, 0, 0, 0
L -479, -489, 5, -466, -482, 5, 0, 0, 0
L -466, -482, 5, -466, -473, 5, 0, 0, 0
L -466, -473, 5, -468, -464, 6, 0, 0, 0
L -468, -464, 6, -470, -451, 7, 0, 0, 0
L -470, -451, 7, -469, -436, 8, 0, 0, 0
L -469, -436, 8, -466, -410, 10, 0, 0, 0
L -466, -410, 10, -467, -405, 10, 0, 0, 0
L -467, -405, 10, -470, -391, 9, 0, 0, 0
L -470, -391, 9, -469, -357, 6, 0, 0, 0
L -469, -357, 6, -466, -345, 2, 0, 0, 0
L -466, -345, 2, -467, -342, 3, 0, 0, 0
L -467, -342, 3, -469, -340, 2, 0, 0, 0
L -469, -340, 2, -476, -329, 0, 0, 0, 0
L -476, -329, 0, -477, -328, 1, 0, 0, 0
L -477, -328, 1, -490, -318, -3, 0, 0, 0
L -490, -318, -3, -501, -308, -3, 0, 0, 0
L -501, -308, -3, -510, -294, -3, 0, 0, 0
L -510, -294, -3, -511, -291, -5, 0, 0, 0
L -511, -291, -5, -509, -278, -4, 0, 0, 0
L -509, -278, -4, -499, -261, -1, 0, 0, 0
L -499, -261, -1, -488, -245, -1, 0, 0, 0
L -488, -245, -1, -481, -236, -5, 0, 0, 0
L -481, -236, -5, -480, -233, -6, 0, 0, 0
L -480, -233, -6, -479, -232, -6, 0, 0, 0
L -479, -232, -6, -470, -213, -3, 0, 0, 0
L -470, -213, -3, -470, -212, -2, 0, 0, 0
L -470, -212, -2, -471, -204, 4, 0, 0, 0
L -471, -204, 4, -476, -195, -1, 0, 0, 0
L -476, -195, -1, -477, -185, -3, 0, 0, 0
L -477, -185, -3, -478, -177, -1, 0, 0, 0
L -478, -177, -1, -477, -165, -2, 0, 0, 0
L -477, -165, -2, -472, -153, -5, 0, 0, 0
L -472, -153, -5, -472, -152, -5, 0, 0, 0
L -472, -152, -5, -475, -147, -5, 0, 0, 0
L -475, -147, -5, -482, -136, -6, 0, 0, 0
L -482, -136, -6, -485, -132, -4, 0, 0, 0
L -485, -132, -4, -486, -131, -4, 0, 0, 0
L -486, -131, -4, -495, -121, -3, 0, 0, 0
L -495, -121, -3, -507, -110, -4, 0, 0, 0
L -507, -110, -4, -513, -100, -6, 0, 0, 0
L -513, -100, -6, -516, -93, -10, 0, 0, 0
L -516, -93, -10, -516, -92, -11, 0, 0, 0
L -516, -92, -11, -516, -85, -14, 0, 0, 0
L -516, -85, -14, -512, -80, -13, 0, 0, 0
L -512, -80, -13, -507, -77, -9, 0, 0, 0
L -507, -77, -9, -503, -72, -4, 0, 0, 0
L -503, -72, -4, -498, -66, -2, 0, 0, 0
L -498, -66, -2, -494, -61, 0, 0, 0, 0
L -494, -61, 0, -493, -60, 0, 0, 0, 0
L -493, -60, 0, -485, -50, -3, 0, 0, 0
L -485, -50, -3, -478, -38, -5, 0, 0, 0
L -478, -38, -5, -472, -24, -5, 0, 0, 0
L -472, -24, -5, -479, -11, -5, 0, 0, 0
L -479, -11, -5, -481, 2, -8, 0, 0, 0
L -481, 2, -8, -481, 20, -4, 0, 0, 0
L -481, 20, -4, -473, 28, 0, 0, 0, 0
L -473, 28, 0, -465, 27, 6, 0, 0, 0
L -465, 27, 6, -456, 26, 6, 0, 0, 0
L -456, 26, 6, -433, 26, 7, 0, 0, 0
L -433, 26, 7, -419, 18, 4, 0, 0, 0
L -419, 18, 4, -415, 15, 6, 0, 0, 0
L -415, 15, 6, -417, 2, 9, 0, 0, 0
L -417, 2, 9, -425, -3, 9, 0, 0, 0
L -425, -3, 9, -432, -6, 8, 0, 0, 0
L -432, -6, 8, -442, -13, 6, 0, 0, 0
L -442, -13, 6, -443, -14, 5, 0, 0, 0
L -443, -14, 5, -443, -28, -3, 0, 0, 0
L -443, -28, -3, -442, -31, -2, 0, 0, 0
L -442, -31, -2, -431, -46, -5, 0, 0, 0
L -431, -46, -5, -425, -58, -10, 0, 0, 0
L -425, -58, -10, -424, -60, -10, 0, 0, 0
L -424, -60, -10, -418, -74, -7, 0, 0, 0
L -418, -74, -7, -409, -91, -12, 0, 0, 0
L -409, -91, -12, -406, -93, 1, 0, 0, 0
L -406, -93, 1, -395, -94, 1, 0, 0, 0
L -395, -94, 1, -385, -93, 1, 0, 0, 0
L -385, -93, 1, -375, -98, -2, 0, 0, 0
L -375, -98, -2, -366, -97, 1, 0, 0, 0
L -366, -97, 1, -357, -74, 3, 0, 0, 0
L -357, -74, 3, -351, -65, 2, 0, 0, 0
L -351, -65, 2, -345, -65, 2, 0, 0, 0
L -345, -65, 2, -338, -66, 3, 0, 0, 0
L -338, -66, 3, -332, -74, 3, 0, 0, 0
L -332, -74, 3, -328, -87, 2, 0, 0, 0
L -328, -87, 2, -327, -88, 2, 0, 0, 0
L -327, -88, 2, -321, -90, -3, 0, 0, 0
L -321, -90, -3, -312, -92, -9, 0, 0, 0
L -312, -92, -9, -307, -89, -9, 0, 0, 0
L -307, -89, -9, -303, -85, -5, 0, 0, 0
L -303, -85, -5, -299, -79, -4, 0, 0, 0
L -299, -79, -4, -293, -73, 0, 0, 0, 0
L -293, -73, 0, -292, -68, -4, 0, 0, 0
L -292, -68, -4, -290, -58, -6, 0, 0, 0
L -290, -58, -6, -289, -55, 4, 0, 0, 0
L -289, -55, 4, -292, -48, 4, 0, 0, 0
L -292, -48, 4, -293, -39, 4, 0, 0, 0
L -293, -39, 4, -297, -34, 4, 0, 0, 0
L -297, -34, 4, -299, -28, 3, 0, 0, 0
L -299, -28, 3, -302, -18, 3, 0, 0, 0
L -302, -18, 3, -308, -10, 2, 0, 0, 0
L -308, -10, 2, -308, 6, 1, 0, 0, 0
L -308, 6, 1, -309, 13, -1, 0, 0, 0
L -309, 13, -1, -310, 20, -10, 0, 0, 0
L -310, 20, -10, -305, 23, -10, 0, 0, 0
L -305, 23, -10, -302, 25, -13, 0, 0, 0
L -302, 25, -13, -299, 26, -16, 0, 0, 0
L -299, 26, -16, -269, 24, -14, 0, 0, 0
L -269, 24, -14, -267, 21, -11, 0, 0, 0
L -267, 21, -11, -257, 14, -9, 0, 0, 0
L -257, 14, -9, -246, 14, -4, 0, 0, 0
L -246, 14, -4, -235, 19, 1, 0, 0, 0
L -235, 19, 1, -239, 33, 2, 0, 0, 0
L -239, 33, 2, -238, 34, 1, 0, 0, 0
L -238, 34, 1, -236, 47, -6, 0, 0, 0
L -236, 47, -6, -236, 49, -6, 0, 0, 0
L -236, 49, -6, -236, 56, -2, 0, 0, 0
L -236, 56, -2, -236, 59, 4, 0, 0, 0
L -236, 59, 4, -238, 68, 4, 0, 0, 0
L -238, 68, 4, -238, 70, 4, 0, 0, 0
L -238, 70, 4, -244, 76, 3, 0, 0, 0
L -244, 76, 3, -245, 77, 3, 0, 0, 0
L -245, 77, 3, -250, 89, 0, 0, 0, 0
L -250, 89, 0, -265, 93, -8, 0, 0, 0
L -265, 93, -8, -277, 95, -2, 0, 0, 0
L -277, 95, -2, -296, 99, 2, 0, 0, 0
L -296, 99, 2, -304, 97, 1, 0, 0, 0
L -304, 97, 1, -319, 93, 0, 0, 0, 0
L -319, 93, 0, -328, 78, 3, 0, 0, 0
L -328, 78, 3, -331, 77, 4, 0, 0, 0
L -331, 77, 4, -346, 78, 6, 0, 0, 0
L -346, 78, 6, -356, 78, 7, 0, 0, 0
L -356, 78, 7, -369, 79, 4, 0, 0, 0
L -369, 79, 4, -379, 83, -3, 0, 0, 0
L -379, 83, -3, -388, 92, -3, 0, 0, 0
L -388, 92, -3, -398, 104, -2, 0, 0, 0
L -398, 104, -2, -398, 105, -1, 0, 0, 0
L -398, 105, -1, -398, 113, 2, 0, 0, 0
L -398, 113, 2, -397, 122, 3, 0, 0, 0
L -397, 122, 3, -394, 133, 0, 0, 0, 0
L -394, 133, 0, -390, 143, 0, 0, 0, 0
L -390, 143, 0, -386, 150, 1, 0, 0, 0
L -386, 150, 1, -382, 156, -1, 0, 0, 0
L -382, 156, -1, -373, 169, -5, 0, 0, 0
L -373, 169, -5, -366, 180, -5, 0, 0, 0
L -366, 180, -5, -363, 187, -5, 0, 0, 0
L -363, 187, -5, -364, 199, 7, 0, 0, 0
L -364, 199, 7, -378, 201, 7, 0, 0, 0
L -378, 201, 7, -380, 202, 8, 0, 0, 0
L -380, 202, 8, -381, 203, 8, 0, 0, 0
L -381, 203, 8, -390, 211, 8, 0, 0, 0
L -390, 211, 8, -389, 222, 9, 0, 0, 0
L -389, 222, 9, -381, 227, 9, 0, 0, 0
L -381, 227, 9, -372, 230, 8, 0, 0, 0
L -372, 230, 8, -366, 233, 6, 0, 0, 0
L -366, 233, 6, -364, 242, 1, 0, 0, 0
L -364, 242, 1, -364, 254, -4, 0, 0, 0
L -364, 254, -4, -367, 263, -1, 0, 0, 0
L -367, 263, -1, -371, 276, -5, 0, 0, 0
L -371, 276, -5, -372, 282, -7, 0, 0, 0
L -372, 282, -7, -373, 287, -6, 0, 0, 0
L -373, 287, -6, -374, 292, -6, 0, 0, 0
L -374, 292, -6, -370, 301, -2, 0, 0, 0
L -370, 301, -2, -369, 303, -2, 0, 0, 0
L -369, 303, -2, -360, 303, 4, 0, 0, 0
L -360, 303, 4, -346, 302, 4, 0, 0, 0
L -346, 302, 4, -336, 302, 6, 0, 0, 0
L -336, 302, 6, -322, 301, 6, 0, 0, 0
L -322, 301, 6, -311, 295, 2, 0, 0, 0
L -311, 295, 2, -301, 293, 1, 0, 0, 0
L -301, 293, 1, -299, 293, 9, 0, 0, 0
L -299, 293, 9, -294, 295, 9, 0, 0, 0
L -294, 295, 9, -288, 295, 9, 0, 0, 0
L -288, 295, 9, -283, 296, 9, 0, 0, 0
L -283, 296, 9, -275, 301, 9, 0, 0, 0
L -275, 301, 9, -262, 305, 7, 0, 0, 0
L -262, 305, 7, -261, 306, 7, 0, 0, 0
L -261, 306, 7, -258, 323, -4, 0, 0, 0
L -258, 323, -4, -261, 329, 0, 0, 0, 0
L -261, 329, 0, -269, 334, 1, 0, 0, 0
L -269, 334, 1, -277, 340, 2, 0, 0, 0
L -277, 340, 2, -288, 344, 0, 0, 0, 0
L -288, 344, 0, -295, 345, 0, 0, 0, 0
L -295, 345, 0, -296, 345, 1, 0, 0, 0
L -296, 345, 1, -300, 343, 9, 0, 0, 0
L -300, 343, 9, -304, 343, 9, 0, 0, 0
L -304, 343, 9, -309, 342, 9, 0, 0, 0
L -309, 342, 9, -317, 337, 9, 0, 0, 0
L -317, 337, 9, -325, 334, 8, 0, 0, 0
L -325, 334, 8, -332, 332, 8, 0, 0, 0
L -332, 332, 8, -340, 326, 7, 0, 0, 0
L -340, 326, 7, -354, 326, 6, 0, 0, 0
L -354, 326, 6, -366, 325, 0, 0, 0, 0
L -366, 325, 0, -366, 327, 0, 0, 0, 0
L -366, 327, 0, -371, 345, -5, 0, 0, 0
L -371, 345, -5, -371, 355, -2, 0, 0, 0
L -371, 355, -2, -368, 364, 1, 0, 0, 0
L -368, 364, 1, -366, 371, -3, 0, 0, 0
L -366, 371, -3, -364, 376, -4, 0, 0, 0
L -364, 376, -4, -363, 378, -5, 0, 0, 0
L -363, 378, -5, -367, 385, -5, 0, 0, 0
L -367, 385, -5, -373, 394, -6, 0, 0, 0
L -373, 394, -6, -374, 396, -6, 0, 0, 0
L -374, 396, -6, -375, 398, -4, 0, 0, 0
L -375, 398, -4, -390, 413, -4, 0, 0, 0
L -390, 413, -4, -393, 415, -4, 0, 0, 0
L -393, 415, -4, -396, 416, -3, 0, 0, 0
L -396, 416, -3, -403, 420, -6, 0, 0, 0
L -403, 420, -6, -412, 427, -6, 0, 0, 0
L -412, 427, -6, -446, 417, -2, 0, 0, 0
L -446, 417, -2, -460, 417, 0, 0, 0, 0
L -460, 417, 0, -479, 419, 0, 0, 0, 0
L -479, 419, 0, -489, 420, -2, 0, 0, 0
L -489, 420, -2, -500, 422, -3, 0, 0, 0
L -500, 422, -3, -531, 425, -7, 0, 0, 0
L -531, 425, -7, -540, 424, -6, 0, 0, 0
L -540, 424, -6, -543, 409, -6, 0, 0, 0
L -543, 409, -6, -546, 394, -7, 0, 0, 0
L -546, 394, -7, -552, 366, -7, 0, 0, 0
L -552, 366, -7, -566, 353, -6, 0, 0, 0
L -566, 353, -6, -598, 362, -6, 0, 0, 0
L -598, 362, -6, -632, 395, -4, 0, 0, 0
L -632, 395, -4, -654, 403, -5, 0, 0, 0
L -654, 403, -5, -664, 408, -5, 0, 0, 0
L -664, 408, -5, -665, 409, -10, 0, 0, 0
L -665, 409, -10, -674, 414, -9, 0, 0, 0
L -674, 414, -9, -689, 425, -5, 0, 0, 0
L -689, 425, -5, -704, 453, -7, 0, 0, 0
L -704, 453, -7, -717, 459, -5, 0, 0, 0
L -717, 459, -5, -734, 475, -7, 0, 0, 0
L -734, 475, -7, -749, 517, -11, 0, 0, 0
L -749, 517, -11, -764, 546, -14, 0, 0, 0
L -764, 546, -14, -767, 555, -14, 0, 0, 0
L -767, 555, -14, -769, 565, -12, 0, 0, 0
L -769, 565, -12, -770, 583, -7, 0, 0, 0
L -770, 583, -7, -771, 593, -6, 0, 0, 0
L -771, 593, -6, -772, 594, -6, 0, 0, 0
L -772, 594, -6, -781, 611, -7, 0, 0, 0
L -781, 611, -7, -781, 620, -7, 0, 0, 0
L -781, 620, -7, -783, 630, -7, 0, 0, 0
L -783, 630, -7, -791, 638, -7, 0, 0, 0
L -791, 638, -7, -787, 645, -7, 0, 0, 0
L -787, 645, -7, -780, 657, -7, 0, 0, 0
L -780, 657, -7, -774, 671, -7, 0, 0, 0
L -774, 671, -7, -772, 673, -7, 0, 0, 0
L -772, 673, -7, -754, 683, -7, 0, 0, 0
L -754, 683, -7, -734, 693, -7, 0, 0, 0
L -734, 693, -7, -714, 691, -7, 0, 0, 0
L -714, 691, -7, -691, 693, -7, 0, 0, 0
L -691, 693, -7, -681, 692, -7, 0, 0, 0
L -681, 692, -7, -669, 692, -7, 0, 0, 0
L -669, 692, -7, -641, 692, -12, 0, 0, 0
L -641, 692, -12, -631, 691, -14, 0, 0, 0
L -631, 691, -14, -606, 692, -18, 0, 0, 0
L -606, 692, -18, -588, 687, -18, 0, 0, 0
L -588, 687, -18, -559, 671, -19, 0, 0, 0
L -559, 671, -19, -549, 635, -18, 0, 0, 0
L -549, 635, -18, -543, 616, -14, 0, 0, 0
L -543, 616, -14, -542, 588, -7, 0, 0, 0
L -542, 588, -7, -540, 581, -7, 0, 0, 0
L -540, 581, -7, -540, 573, -7, 0, 0, 0
L -540, 573, -7, -541, 558, -7, 0, 0, 0
L -541, 558, -7, -541, 534, -7, 0, 0, 0
L -541, 534, -7, -540, 526, -12, 0, 0, 0
L -540, 526, -12, -541, 498, -7, 0, 0, 0
L -541, 498, -7, -543, 491, -7, 0, 0, 0
L -543, 491, -7, -543, 469, -7, 0, 0, 0
L -543, 469, -7, -539, 464, -7, 0, 0, 0
L -539, 464, -7, -518, 468, -6, 0, 0, 0
L -518, 468, -6, -501, 468, -4, 0, 0, 0
L -501, 468, -4, -467, 464, -2, 0, 0, 0
L -467, 464, -2, -459, 466, -2, 0, 0, 0
L -459, 466, -2, -447, 468, -3, 0, 0, 0
L -447, 468, -3, -398, 470, -5, 0, 0, 0
L -398, 470, -5, -384, 473, 0, 0, 0, 0
L -384, 473, 0, -376, 483, -3, 0, 0, 0
L -376, 483, -3, -370, 492, -4, 0, 0, 0
L -370, 492, -4, -367, 494, -3, 0, 0, 0
L -367, 494, -3, -365, 494, -2, 0, 0, 0
L -365, 494, -2, -358, 494, 5, 0, 0, 0
L -358, 494, 5, -347, 493, 7, 0, 0, 0
L -347, 493, 7, -339, 492, 8, 0, 0, 0
L -339, 492, 8, -336, 490, 8, 0, 0, 0
L -336, 490, 8, -330, 483, 5, 0, 0, 0
L -330, 483, 5, -326, 477, 1, 0, 0, 0
L -326, 477, 1, -324, 471, 1, 0, 0, 0
L -324, 471, 1, -320, 462, 2, 0, 0, 0
L -320, 462, 2, -311, 442, -2, 0, 0, 0
L -311, 442, -2, -311, 433, 1, 0, 0, 0
L -311, 433, 1, -311, 417, 1, 0, 0, 0
L -311, 417, 1, -321, 410, 0, 0, 0, 0
L -321, 410, 0, -327, 397, 0, 0, 0, 0
L -327, 397, 0, -332, 383, -4, 0, 0, 0
L -332, 383, -4, -335, 378, -5, 0, 0, 0
L -335, 378, -5, -334, 372, -3, 0, 0, 0
L -334, 372, -3, -333, 367, 2, 0, 0, 0
L -333, 367, 2, -331, 365, 7, 0, 0, 0
L -331, 365, 7, -321, 364, 5, 0, 0, 0
L -321, 364, 5, -310, 359, 1, 0, 0, 0
L -310, 359, 1, -301, 358, 0, 0, 0, 0
L -301, 358, 0, -300, 356, 7, 0, 0, 0
L -300, 356, 7, -291, 356, 9, 0, 0, 0
L -291, 356, 9, -283, 360, 9, 0, 0, 0
L -283, 360, 9, -276, 365, 9, 0, 0, 0
L -276, 365, 9, -268, 368, 8, 0, 0, 0
L -268, 368, 8, -260, 371, 7, 0, 0, 0
L -260, 371, 7, -254, 376, 7, 0, 0, 0
L -254, 376, 7, -239, 376, 7, 0, 0, 0
L -239, 376, 7, -228, 378, 0, 0, 0, 0
L -228, 378, 0, -223, 377, -5, 0, 0, 0
L -223, 377, -5, -222, 375, -5, 0, 0, 0
L -222, 375, -5, -219, 358, -8, 0, 0, 0
L -219, 358, -8, -219, 341, -4, 0, 0, 0
L -219, 341, -4, -224, 333, -2, 0, 0, 0
L -224, 333, -2, -229, 324, -5, 0, 0, 0
L -229, 324, -5, -225, 311, -1, 0, 0, 0
L -225, 311, -1, -220, 299, -6, 0, 0, 0
L -220, 299, -6, -218, 286, -8, 0, 0, 0
L -218, 286, -8, -220, 275, -5, 0, 0, 0
L -220, 275, -5, -221, 274, -4, 0, 0, 0
L -221, 274, -4, -225, 270, -2, 0, 0, 0
L -225, 270, -2, -238, 272, 6, 0, 0, 0
L -238, 272, 6, -250, 272, 6, 0, 0, 0
L -250, 272, 6, -271, 274, 7, 0, 0, 0
L -271, 274, 7, -280, 278, 3, 0, 0, 0
L -280, 278, 3, -294, 281, 0, 0, 0, 0
L -294, 281, 0, -295, 281, 0, 0, 0, 0
L -295, 281, 0, -303, 279, 9, 0, 0, 0
L -303, 279, 9, -309, 278, 9, 0, 0, 0
L -309, 278, 9, -317, 273, 9, 0, 0, 0
L -317, 273, 9, -326, 270, 8, 0, 0, 0
L -326, 270, 8, -332, 266, 6, 0, 0, 0
L -332, 266, 6, -334, 260, 2, 0, 0, 0
L -334, 260, 2, -334, 247, -4, 0, 0, 0
L -334, 247, -4, -328, 233, -3, 0, 0, 0
L -328, 233, -3, -325, 221, -7, 0, 0, 0
L -325, 221, -7, -324, 213, -7, 0, 0, 0
L -324, 213, -7, -325, 205, -4, 0, 0, 0
L -325, 205, -4, -328, 198, -2, 0, 0, 0
L -328, 198, -2, -335, 186, -5, 0, 0, 0
L -335, 186, -5, -334, 185, -5, 0, 0, 0
L -334, 185, -5, -325, 170, -4, 0, 0, 0
L -325, 170, -4, -318, 157, -9, 0, 0, 0
L -318, 157, -9, -315, 150, -9, 0, 0, 0
L -315, 150, -9, -314, 148, -9, 0, 0, 0
L -314, 148, -9, -308, 131, -7, 0, 0, 0
L -308, 131, -7, -307, 128, -8, 0, 0, 0
L -307, 128, -8, -299, 118, -10, 0, 0, 0
L -299, 118, -10, -295, 114, 2, 0, 0, 0
L -295, 114, 2, -288, 119, 1, 0, 0, 0
L -288, 119, 1, -277, 119, 1, 0, 0, 0
L -277, 119, 1, -265, 114, -2, 0, 0, 0
L -265, 114, -2, -259, 124, -9, 0, 0, 0
L -259, 124, -9, -250, 125, -7, 0, 0, 0
L -250, 125, -7, -246, 125, -5, 0, 0, 0
L -246, 125, -5, -240, 125, -7, 0, 0, 0
L -240, 125, -7, -226, 129, -9, 0, 0, 0
L -226, 129, -9, -213, 126, -7, 0, 0, 0
L -213, 126, -7, -201, 121, -10, 0, 0, 0
L -201, 121, -10, -200, 121, -10, 0, 0, 0
L -200, 121, -10, -193, 129, -4, 0, 0, 0
L -193, 129, -4, -184, 143, -3, 0, 0, 0
L -184, 143, -3, -181, 157, -5, 0, 0, 0
L -181, 157, -5, -183, 161, 4, 0, 0, 0
L -183, 161, 4, -184, 162, 4, 0, 0, 0
