P 700, 1300, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 700, 1500, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 700, 1700, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 980, 596, 11, 979, 732, 13, 0, 0, 0
L 979, 732, 13, 956, 756, 11, 0, 0, 0
L 956, 756, 11, 925, 756, 11, 0, 0, 0
L 925, 756, 11, 925, 712, 11, 127, 127, 127
L 925, 712, 11, 912, 708, 12, 127, 127, 127
L 912, 708, 12, 911, 707, 12, 127, 127, 127
L 911, 707, 12, 907, 706, 11, 127, 127, 127
L 907, 706, 11, 908, 692, 11, 127, 127, 127
L 908, 692, 11, 908, 684, 11, 127, 127, 127
L 908, 684, 11, 875, 685, 13, 127, 127, 127
L 875, 685, 13, 868, 685, 11, 127, 127, 127
L 868, 685, 11, 867, 691, 12, 127, 127, 127
L 867, 691, 12, 867, 707, 11, 127, 127, 127
L 867, 707, 11, 860, 707, 11, 127, 127, 127
L 860, 707, 11, 860, 712, 11, 127, 127, 127
L 860, 712, 11, 848, 712, 11, 127, 127, 127
L 848, 712, 11, 848, 756, 11, 127, 127, 127
L 848, 756, 11, 818, 756, 11, 0, 0, 0
L 818, 756, 11, 794, 732, 11, 0, 0, 0
L 794, 732, 11, 794, 595, 13, 0, 0, 0
L 794, 595, 13, 818, 572, 15, 0, 0, 0
L 818, 572, 15, 861, 572, 12, 0, 0, 0
L 861, 572, 12, 861, 582, 11, 0, 0, 0
L 861, 582, 11, 876, 581, 11, 0, 0, 0
L 876, 581, 11, 872, 521, 11, 0, 0, 0
L 872, 521, 11, 872, 519, 11, 0, 0, 0
L 872, 519, 11, 863, 519, 11, 0, 0, 0
L 863, 519, 11, 861, 526, 14, 0, 0, 0
L 861, 526, 14, 848, 526, 11, 0, 0, 0
L 848, 526, 11, 847, 520, 13, 0, 0, 0
L 847, 520, 13, 838, 520, 14, 0, 0, 0
L 838, 520, 14, 830, 520, 11, 0, 0, 0
L 830, 520, 11, 830, 526, 11, 0, 0, 0
L 830, 526, 11, 812, 526, -9, 0, 0, 0
L 925, 756, 11, 848, 756, 11, 0, 0, 0
L 1029, 236, -19, 1026, 240, -18, 0, 0, 0
L 1029, 235, -19, 1032, 233, -19, 0, 0, 0
L 1013, -234, -19, 1011, -251, -17, 0, 0, 0
L 1011, -251, -17, 1011, -289, -17, 0, 0, 0
L 1011, -289, -17, 1013, -306, -19, 0, 0, 0
L 1013, -306, -19, 995, -305, -17, 0, 0, 0
L 995, -305, -17, 976, -305, -17, 0, 0, 0
L 976, -305, -17, 976, -300, -17, 0, 0, 0
L 976, -300, -17, 995, -300, -17, 0, 0, 0
L 995, -300, -17, 995, -290, -17, 0, 0, 0
L 995, -290, -17, 1007, -289, -13, 0, 0, 0
L 1007, -289, -13, 1007, -251, -17, 0, 0, 0
L 1007, -251, -17, 996, -251, -17, 0, 0, 0
L 996, -251, -17, 995, -240, -17, 0, 0, 0
L 995, -240, -17, 939, -240, -17, 0, 0, 0
L 939, -240, -17, 937, -246, -17, 0, 0, 0
L 937, -246, -17, 937, -250, -17, 0, 0, 0
L 937, -250, -17, 926, -251, -17, 0, 0, 0
L 926, -251, -17, 926, -289, -17, 0, 0, 0
L 926, -289, -17, 937, -289, -17, 0, 0, 0
L 937, -289, -17, 937, -300, -17, 0, 0, 0
L 937, -300, -17, 956, -300, -17, 0, 0, 0
L 956, -300, -17, 957, -305, -17, 0, 0, 0
L 957, -305, -17, 937, -305, -17, 0, 0, 0
L 937, -305, -17, 920, -307, -19, 0, 0, 0
L 920, -307, -19, 919, -290, -18, 0, 0, 0
L 919, -290, -18, 922, -289, -17, 0, 0, 0
L 922, -289, -17, 922, -251, -17, 0, 0, 0
L 922, -251, -17, 919, -250, -17, 0, 0, 0
L 919, -250, -17, 919, -234, -19, 0, 0, 0
L 919, -234, -19, 937, -235, -17, 0, 0, 0
L 937, -235, -17, 995, -235, -17, 0, 0, 0
L 995, -235, -17, 1013, -233, -19, 0, 0, 0
L 875, -231, -13, 875, -309, -13, 0, 0, 0
L 875, -309, -13, 877, -310, -16, 0, 0, 0
L 877, -310, -16, 877, -327, -16, 0, 0, 0
L 877, -327, -16, 860, -327, -16, 0, 0, 0
L 860, -327, -16, 859, -325, -13, 0, 0, 0
L 859, -325, -13, 821, -325, -13, 0, 0, 0
L 821, -325, -13, 820, -327, -16, 0, 0, 0
L 820, -327, -16, 806, -327, -16, 0, 0, 0
L 806, -327, -16, 804, -325, -13, 0, 0, 0
L 804, -325, -13, 765, -325, -13, 0, 0, 0
L 765, -325, -13, 765, -320, -13, 0, 0, 0
L 765, -320, -13, 805, -320, -10, 0, 0, 0
L 805, -320, -10, 805, -311, -13, 0, 0, 0
L 805, -311, -13, 820, -311, -13, 0, 0, 0
L 820, -311, -13, 820, -320, -9, 0, 0, 0
L 820, -320, -9, 859, -320, -9, 0, 0, 0
L 859, -320, -9, 859, -310, -13, 0, 0, 0
L 859, -310, -13, 870, -309, -13, 0, 0, 0
L 870, -309, -13, 870, -231, -13, 0, 0, 0
L 870, -231, -13, 860, -231, -13, 0, 0, 0
L 860, -231, -13, 859, -220, -9, 0, 0, 0
L 859, -220, -9, 820, -220, -9, 0, 0, 0
L 820, -220, -9, 820, -229, -13, 0, 0, 0
L 820, -229, -13, 805, -229, -13, 0, 0, 0
L 805, -229, -13, 804, -220, -13, 0, 0, 0
L 804, -220, -13, 713, -220, -13, 0, 0, 0
L 713, -220, -13, 713, -231, -13, 0, 0, 0
L 713, -231, -13, 702, -231, -13, 0, 0, 0
L 702, -231, -13, 702, -309, -13, 0, 0, 0
L 702, -309, -13, 713, -309, -13, 0, 0, 0
L 713, -309, -13, 713, -320, -13, 0, 0, 0
L 713, -320, -13, 740, -320, -13, 0, 0, 0
L 740, -320, -13, 740, -325, -13, 0, 0, 0
L 740, -325, -13, 713, -325, -13, 0, 0, 0
L 713, -325, -13, 712, -327, -16, 0, 0, 0
L 712, -327, -16, 696, -327, -16, 0, 0, 0
L 696, -327, -16, 695, -310, -16, 0, 0, 0
L 695, -310, -16, 698, -309, -13, 0, 0, 0
L 698, -309, -13, 698, -231, -13, 0, 0, 0
L 698, -231, -13, 695, -230, -16, 0, 0, 0
L 695, -230, -16, 695, -214, -16, 0, 0, 0
L 695, -214, -16, 713, -213, -16, 0, 0, 0
L 713, -213, -16, 713, -215, -13, 0, 0, 0
L 713, -215, -13, 804, -215, -13, 0, 0, 0
L 804, -215, -13, 805, -213, -16, 0, 0, 0
L 805, -213, -16, 820, -213, -16, 0, 0, 0
L 820, -213, -16, 821, -215, -13, 0, 0, 0
L 821, -215, -13, 859, -215, -13, 0, 0, 0
L 859, -215, -13, 860, -213, -16, 0, 0, 0
L 860, -213, -16, 876, -213, -16, 0, 0, 0
L 876, -213, -16, 877, -230, -16, 0, 0, 0
L 877, -230, -16, 875, -231, -13, 0, 0, 0
L 668, -25, -15, 666, -40, -15, 0, 0, 0
L 666, -40, -15, 657, -62, -17, 0, 0, 0
L 657, -62, -17, 619, -100, -17, 0, 0, 0
L 619, -100, -17, 598, -108, -17, 0, 0, 0
L 598, -108, -17, 585, -108, -17, 0, 0, 0
L 585, -108, -17, 584, -111, -17, 0, 0, 0
L 584, -111, -17, 531, -111, -17, 0, 0, 0
L 531, -111, -17, 530, -108, -17, 0, 0, 0
L 530, -108, -17, 517, -108, -17, 0, 0, 0
L 517, -108, -17, 496, -99, -17, 0, 0, 0
L 496, -99, -17, 458, -62, -17, 0, 0, 0
L 458, -62, -17, 449, -41, -17, 0, 0, 0
L 449, -41, -17, 447, -27, -17, 0, 0, 0
L 447, -27, -17, 447, 25, -16, 0, 0, 0
L 447, 25, -16, 449, 40, -16, 0, 0, 0
L 449, 40, -16, 458, 62, -16, 0, 0, 0
L 458, 62, -16, 496, 100, -17, 0, 0, 0
L 496, 100, -17, 517, 108, -17, 0, 0, 0
L 517, 108, -17, 530, 108, -17, 0, 0, 0
L 530, 108, -17, 532, 111, -17, 0, 0, 0
L 532, 111, -17, 584, 111, -17, 0, 0, 0
L 584, 111, -17, 585, 108, -17, 0, 0, 0
L 585, 108, -17, 597, 108, -17, 0, 0, 0
L 597, 108, -17, 619, 99, -17, 0, 0, 0
L 619, 99, -17, 657, 62, -17, 0, 0, 0
L 657, 62, -17, 666, 41, -16, 0, 0, 0
L 666, 41, -16, 668, 26, -17, 0, 0, 0
L 668, 26, -17, 668, -25, -15, 0, 0, 0
L 651, -251, -14, 651, -289, -14, 0, 0, 0
L 651, -289, -14, 653, -290, -17, 0, 0, 0
L 653, -290, -17, 653, -306, -13, 0, 0, 0
L 653, -306, -13, 636, -307, -17, 0, 0, 0
L 636, -307, -17, 635, -305, -14, 0, 0, 0
L 635, -305, -14, 616, -305, -14, 0, 0, 0
L 616, -305, -14, 616, -300, -14, 0, 0, 0
L 616, -300, -14, 635, -300, -14, 0, 0, 0
L 635, -300, -14, 636, -289, -14, 0, 0, 0
L 636, -289, -14, 647, -289, -10, 0, 0, 0
L 647, -289, -10, 647, -251, -14, 0, 0, 0
L 647, -251, -14, 636, -251, -14, 0, 0, 0
L 636, -251, -14, 635, -240, -14, 0, 0, 0
L 635, -240, -14, 577, -240, -14, 0, 0, 0
L 577, -240, -14, 577, -251, -14, 0, 0, 0
L 577, -251, -14, 566, -251, -10, 0, 0, 0
L 566, -251, -10, 566, -289, -14, 0, 0, 0
L 566, -289, -14, 577, -289, -14, 0, 0, 0
L 577, -289, -14, 577, -300, -14, 0, 0, 0
L 577, -300, -14, 597, -300, -14, 0, 0, 0
L 597, -300, -14, 596, -305, -14, 0, 0, 0
L 596, -305, -14, 577, -305, -14, 0, 0, 0
L 577, -305, -14, 576, -307, -17, 0, 0, 0
L 576, -307, -17, 560, -307, -16, 0, 0, 0
L 560, -307, -16, 559, -290, -17, 0, 0, 0
L 559, -290, -17, 562, -289, -14, 0, 0, 0
L 562, -289, -14, 562, -251, -14, 0, 0, 0
L 562, -251, -14, 559, -250, -17, 0, 0, 0
L 559, -250, -17, 559, -234, -17, 0, 0, 0
L 559, -234, -17, 576, -233, -17, 0, 0, 0
L 576, -233, -17, 577, -235, -14, 0, 0, 0
L 577, -235, -14, 635, -235, -14, 0, 0, 0
L 635, -235, -14, 636, -233, -17, 0, 0, 0
L 636, -233, -17, 652, -233, -14, 0, 0, 0
L 652, -233, -14, 653, -250, -17, 0, 0, 0
L 653, -250, -17, 651, -251, -14, 0, 0, 0
L 597, -420, -14, 577, -420, -14, 0, 0, 0
L 577, -420, -14, 577, -430, -14, 0, 0, 0
L 577, -430, -14, 566, -431, -10, 0, 0, 0
L 566, -431, -10, 566, -469, -14, 0, 0, 0
L 566, -469, -14, 577, -469, -14, 0, 0, 0
L 577, -469, -14, 577, -480, -14, 0, 0, 0
L 577, -480, -14, 635, -480, -10, 0, 0, 0
L 635, -480, -10, 635, -470, -14, 0, 0, 0
L 635, -470, -14, 647, -469, -14, 0, 0, 0
L 647, -469, -14, 647, -431, -14, 0, 0, 0
L 647, -431, -14, 635, -431, -14, 0, 0, 0
L 635, -431, -14, 635, -420, -14, 0, 0, 0
L 635, -420, -14, 616, -420, -14, 0, 0, 0
L 616, -420, -14, 616, -415, -14, 0, 0, 0
L 616, -415, -14, 636, -413, -15, 0, 0, 0
L 636, -413, -15, 653, -413, -17, 0, 0, 0
L 653, -413, -17, 653, -430, -17, 0, 0, 0
L 653, -430, -17, 651, -431, -14, 0, 0, 0
L 651, -431, -14, 651, -469, -14, 0, 0, 0
L 651, -469, -14, 653, -486, -17, 0, 0, 0
L 653, -486, -17, 635, -485, -14, 0, 0, 0
L 635, -485, -14, 577, -485, -14, 0, 0, 0
L 577, -485, -14, 576, -487, -17, 0, 0, 0
L 576, -487, -17, 560, -487, -14, 0, 0, 0
L 560, -487, -14, 559, -470, -17, 0, 0, 0
L 559, -470, -17, 562, -469, -14, 0, 0, 0
L 562, -469, -14, 562, -431, -14, 0, 0, 0
L 562, -431, -14, 559, -430, -15, 0, 0, 0
L 559, -430, -15, 559, -414, -16, 0, 0, 0
L 559, -414, -16, 577, -415, -14, 0, 0, 0
L 577, -415, -14, 597, -415, -14, 0, 0, 0
L 597, -415, -14, 597, -420, -14, 0, 0, 0
L 682, -431, -17, 679, -430, -19, 0, 0, 0
L 679, -430, -19, 679, -414, -19, 0, 0, 0
L 679, -414, -19, 697, -415, -17, 0, 0, 0
L 697, -415, -17, 717, -415, -17, 0, 0, 0
L 717, -415, -17, 717, -420, -17, 0, 0, 0
L 717, -420, -17, 697, -420, -17, 0, 0, 0
L 697, -420, -17, 697, -430, -17, 0, 0, 0
L 697, -430, -17, 686, -431, -13, 0, 0, 0
L 686, -431, -13, 686, -469, -17, 0, 0, 0
L 686, -469, -17, 697, -469, -17, 0, 0, 0
L 697, -469, -17, 697, -480, -17, 0, 0, 0
L 697, -480, -17, 755, -480, -17, 0, 0, 0
L 755, -480, -17, 756, -469, -17, 0, 0, 0
L 756, -469, -17, 767, -469, -13, 0, 0, 0
L 767, -469, -13, 767, -431, -17, 0, 0, 0
L 767, -431, -17, 755, -430, -17, 0, 0, 0
L 755, -430, -17, 755, -420, -17, 0, 0, 0
L 755, -420, -17, 735, -420, -17, 0, 0, 0
L 735, -420, -17, 736, -415, -17, 0, 0, 0
L 736, -415, -17, 755, -415, -17, 0, 0, 0
L 755, -415, -17, 772, -413, -18, 0, 0, 0
L 772, -413, -18, 771, -431, -17, 0, 0, 0
L 771, -431, -17, 771, -469, -17, 0, 0, 0
L 771, -469, -17, 773, -486, -19, 0, 0, 0
L 773, -486, -19, 755, -485, -17, 0, 0, 0
L 755, -485, -17, 697, -485, -17, 0, 0, 0
L 697, -485, -17, 680, -487, -17, 0, 0, 0
L 680, -487, -17, 679, -470, -18, 0, 0, 0
L 679, -470, -18, 682, -469, -17, 0, 0, 0
L 682, -469, -17, 682, -431, -17, 0, 0, 0
L 817, -420, -17, 817, -431, -17, 0, 0, 0
L 817, -431, -17, 806, -431, -13, 0, 0, 0
L 806, -431, -13, 806, -469, -17, 0, 0, 0
L 806, -469, -17, 816, -469, -17, 0, 0, 0
L 816, -469, -17, 817, -480, -17, 0, 0, 0
L 817, -480, -17, 875, -480, -17, 0, 0, 0
L 875, -480, -17, 876, -469, -17, 0, 0, 0
L 876, -469, -17, 887, -469, -13, 0, 0, 0
L 887, -469, -13, 887, -431, -17, 0, 0, 0
L 887, -431, -17, 875, -431, -17, 0, 0, 0
L 875, -431, -17, 875, -420, -17, 0, 0, 0
L 875, -420, -17, 856, -420, -17, 0, 0, 0
L 856, -420, -17, 856, -415, -17, 0, 0, 0
L 856, -415, -17, 875, -415, -17, 0, 0, 0
L 875, -415, -17, 893, -413, -19, 0, 0, 0
L 893, -413, -19, 891, -431, -17, 0, 0, 0
L 891, -431, -17, 891, -469, -17, 0, 0, 0
L 891, -469, -17, 893, -487, -17, 0, 0, 0
L 893, -487, -17, 875, -485, -17, 0, 0, 0
L 875, -485, -17, 817, -485, -17, 0, 0, 0
L 817, -485, -17, 800, -487, -17, 0, 0, 0
L 800, -487, -17, 799, -470, -17, 0, 0, 0
L 799, -470, -17, 802, -469, -17, 0, 0, 0
L 802, -469, -17, 802, -431, -17, 0, 0, 0
L 802, -431, -17, 799, -430, -19, 0, 0, 0
L 799, -430, -19, 799, -414, -16, 0, 0, 0
L 799, -414, -16, 816, -413, -19, 0, 0, 0
L 816, -413, -19, 837, -415, -17, 0, 0, 0
L 837, -415, -17, 837, -420, -17, 0, 0, 0
L 837, -420, -17, 817, -420, -17, 0, 0, 0
L 922, -431, -17, 922, -469, -17, 0, 0, 0
L 922, -469, -17, 919, -470, -17, 0, 0, 0
L 919, -470, -17, 919, -487, -19, 0, 0, 0
L 919, -487, -19, 937, -485, -17, 0, 0, 0
L 937, -485, -17, 995, -485, -17, 0, 0, 0
L 995, -485, -17, 1013, -487, -19, 0, 0, 0
L 1013, -487, -19, 1011, -469, -17, 0, 0, 0
L 1011, -469, -17, 1011, -431, -17, 0, 0, 0
L 1011, -431, -17, 1013, -414, -13, 0, 0, 0
L 1013, -414, -13, 996, -413, -17, 0, 0, 0
L 996, -413, -17, 976, -415, -17, 0, 0, 0
L 976, -415, -17, 976, -420, -17, 0, 0, 0
L 976, -420, -17, 995, -420, -17, 0, 0, 0
L 995, -420, -17, 995, -430, -17, 0, 0, 0
L 995, -430, -17, 1007, -431, -17, 0, 0, 0
L 1007, -431, -17, 1007, -469, -17, 0, 0, 0
L 1007, -469, -17, 996, -469, -17, 0, 0, 0
L 996, -469, -17, 995, -480, -13, 0, 0, 0
L 995, -480, -13, 937, -480, -17, 0, 0, 0
L 937, -480, -17, 937, -469, -17, 0, 0, 0
L 937, -469, -17, 926, -469, -17, 0, 0, 0
L 926, -469, -17, 926, -431, -17, 0, 0, 0
L 926, -431, -17, 936, -431, -17, 0, 0, 0
L 936, -431, -17, 937, -420, -17, 0, 0, 0
L 937, -420, -17, 957, -420, -17, 0, 0, 0
L 957, -420, -17, 956, -415, -17, 0, 0, 0
L 956, -415, -17, 937, -415, -17, 0, 0, 0
L 937, -415, -17, 920, -413, -19, 0, 0, 0
L 920, -413, -19, 919, -430, -19, 0, 0, 0
L 919, -430, -19, 922, -431, -17, 0, 0, 0
L 776, 70, -18, 756, 64, -18, 0, 0, 240
L 756, 64, -18, 736, 70, -18, 0, 0, 240
L 736, 70, -18, 717, 83, -18, 0, 0, 240
L 717, 83, -18, 696, 90, -18, 0, 0, 240
L 696, 90, -18, 676, 110, -18, 0, 0, 240
L 676, 110, -18, 645, 130, -18, 0, 0, 240
L 645, 130, -18, 637, 150, -18, 0, 0, 240
L 637, 150, -18, 618, 170, -16, 0, 0, 240
L 618, 170, -16, 610, 190, -17, 0, 0, 240
L 610, 190, -17, 576, 229, -17, 0, 0, 240
L 576, 229, -17, 562, 250, -17, 0, 0, 240
L 562, 250, -17, 555, 272, -17, 0, 0, 240
L 555, 272, -17, 542, 290, -17, 0, 0, 240
L 542, 290, -17, 536, 310, -17, 0, 0, 240
L 536, 310, -17, 536, 329, -17, 0, 0, 240
L 536, 329, -17, 541, 350, -17, 0, 0, 240
L 541, 350, -17, 542, 370, -17, 0, 0, 240
L 542, 370, -17, 536, 390, -17, 0, 0, 240
L 536, 390, -17, 543, 411, -17, 0, 0, 240
L 543, 411, -17, 555, 429, -17, 0, 0, 240
L 555, 429, -17, 563, 450, -17, 0, 0, 240
L 563, 450, -17, 582, 470, -17, 0, 0, 240
L 582, 470, -17, 610, 490, -17, 0, 0, 240
L 610, 490, -17, 606, 515, -17, 0, 0, 240
L 606, 515, -17, 600, 534, -17, 0, 0, 240
L 600, 534, -17, 604, 557, -17, 0, 0, 240
L 604, 557, -17, 606, 574, -17, 0, 0, 240
L 606, 574, -17, 600, 592, -17, 0, 0, 240
L 600, 592, -17, 599, 609, -17, 0, 0, 240
L 599, 609, -17, 601, 631, -17, 0, 0, 240
L 601, 631, -17, 599, 650, -17, 0, 0, 240
L 599, 650, -17, 601, 670, -17, 0, 0, 240
L 601, 670, -17, 598, 691, -17, 0, 0, 240
L 598, 691, -17, 600, 708, -17, 0, 0, 240
L 600, 708, -17, 606, 727, -17, 0, 0, 240
L 606, 727, -17, 600, 767, -17, 0, 0, 240
L 600, 767, -17, 600, 794, -16, 0, 0, 240
L 661, 813, -14, 659, 789, -17, 0, 0, 240
L 659, 789, -17, 659, 770, -17, 0, 0, 240
L 659, 770, -17, 663, 751, -17, 0, 0, 240
L 663, 751, -17, 658, 709, -17, 0, 0, 240
L 658, 709, -17, 663, 670, -17, 0, 0, 240
L 663, 670, -17, 659, 650, -17, 0, 0, 240
L 659, 650, -17, 663, 630, -17, 0, 0, 240
L 663, 630, -17, 658, 590, -17, 0, 0, 240
L 658, 590, -17, 663, 550, -17, 0, 0, 240
L 663, 550, -17, 659, 530, -17, 0, 0, 240
L 659, 530, -17, 659, 510, -17, 0, 0, 240
L 659, 510, -17, 662, 490, -17, 0, 0, 240
L 662, 490, -17, 653, 469, -17, 0, 0, 240
L 653, 469, -17, 638, 449, -17, 0, 0, 240
L 638, 449, -17, 617, 429, -17, 0, 0, 240
L 617, 429, -17, 604, 410, -17, 0, 0, 240
L 604, 410, -17, 598, 389, -17, 0, 0, 240
L 598, 389, -17, 597, 369, -17, 0, 0, 240
L 597, 369, -17, 591, 350, -17, 0, 0, 240
L 591, 350, -17, 586, 330, -17, 0, 0, 240
L 586, 330, -17, 586, 310, -17, 0, 0, 240
L 586, 310, -17, 593, 290, -17, 0, 0, 240
L 593, 290, -17, 607, 270, -17, 0, 0, 240
L 607, 270, -17, 626, 260, -17, 0, 0, 240
L 626, 260, -17, 663, 189, -18, 0, 0, 240
L 663, 189, -18, 681, 180, -18, 0, 0, 240
L 681, 180, -18, 698, 165, -18, 0, 0, 240
L 698, 165, -18, 716, 145, -18, 0, 0, 240
L 716, 145, -18, 736, 132, -18, 0, 0, 240
L 736, 132, -18, 756, 125, -18, 0, 0, 240
L 756, 125, -18, 777, 125, -18, 0, 0, 240
L 777, 125, -18, 776, 111, -18, 160, 139, 95
L 247, 85, -14, 182, 83, -14, 240, 0, 170
L 220, -311, -17, 293, -458, -17, 0, 0, 0
L 293, -458, -17, 305, -452, -17, 0, 0, 0
L 305, -452, -17, 294, -429, -17, 0, 0, 0
L 294, -429, -17, 365, -394, -17, 0, 0, 0
L 365, -394, -17, 376, -416, -17, 0, 0, 0
L 376, -416, -17, 388, -411, -17, 0, 0, 0
L 388, -411, -17, 314, -264, -17, 0, 0, 0
L 314, -264, -17, 302, -269, -17, 0, 0, 0
L 302, -269, -17, 317, -300, -17, 0, 0, 0
L 317, -300, -17, 247, -335, -17, 0, 0, 0
L 247, -335, -17, 232, -305, -17, 0, 0, 0
L 232, -305, -17, 220, -311, -17, 0, 0, 0
L -300, -580, -17, -311, -586, -17, 0, 0, 0
L -311, -586, -17, -300, -608, -17, 0, 0, 0
L -300, -608, -17, -331, -624, -17, 0, 0, 0
L -331, -624, -17, -376, -533, -17, 240, 0, 170
L -376, -533, -17, -345, -518, -17, 0, 0, 0
L -345, -518, -17, -330, -548, -17, 0, 0, 0
L -330, -548, -17, -319, -542, -17, 0, 0, 0
L -319, -542, -17, -339, -502, -17, 0, 0, 0
L -339, -502, -17, -300, -483, -17, 0, 0, 0
L -300, -483, -17, -240, -604, -17, 0, 0, 0
L -240, -604, -17, -233, -601, -12, 0, 0, 0
L -189, -580, 16, -186, -584, 16, 0, 0, 0
L -166, -626, 16, -164, -631, 16, 0, 0, 0
L -164, -631, 16, -170, -634, 11, 0, 0, 0
L -213, -655, -17, -153, -778, -17, 0, 0, 0
L -153, -778, -17, -191, -797, -17, 0, 0, 0
L -191, -797, -17, -207, -765, -17, 0, 0, 0
L -207, -765, -17, -219, -771, -17, 0, 0, 0
L -219, -771, -17, -208, -793, -17, 0, 0, 0
L -208, -793, -17, -244, -812, -17, 0, 0, 0
L -244, -812, -17, -289, -721, -17, 240, 0, 170
L -289, -721, -17, -253, -703, -17, 0, 0, 0
L -253, -703, -17, -238, -733, -17, 0, 0, 0
L -238, -733, -17, -226, -727, -17, 0, 0, 0
L -226, -727, -17, -300, -580, -17, 0, 0, 0
L 201, -273, -17, 213, -267, -17, 0, 0, 0
L 213, -267, -17, 201, -244, -17, 0, 0, 0
L 201, -244, -17, 272, -209, -17, 0, 0, 0
L 272, -209, -17, 283, -231, -17, 0, 0, 0
L 283, -231, -17, 295, -226, -17, 0, 0, 0
L 295, -226, -17, 279, -193, -17, 0, 0, 0
L 279, -193, -17, 311, -177, -17, 0, 0, 0
L 311, -177, -17, 298, -153, -16, 0, 0, 0
L 298, -153, -16, 279, -154, -14, 0, 0, 0
L 458, -509, -17, 473, -502, -17, 0, 0, 0
L 473, -502, -17, 460, -474, -17, 0, 0, 0
L 460, -474, -17, 427, -489, -17, 0, 0, 0
L 427, -489, -17, 407, -449, -17, 0, 0, 0
L 407, -449, -17, 395, -454, -17, 0, 0, 0
L 395, -454, -17, 410, -485, -17, 0, 0, 0
L 410, -485, -17, 339, -520, -17, 0, 0, 0
L 339, -520, -17, 324, -490, -17, 0, 0, 0
L 324, -490, -17, 312, -496, -17, 0, 0, 0
L 312, -496, -17, 332, -536, -17, 0, 0, 0
L 332, -536, -17, 294, -554, -19, 0, 0, 0
L 185, 440, -17, 201, 473, -17, 0, 0, 0
L 201, 473, -17, 213, 467, -17, 0, 0, 0
L 213, 467, -17, 201, 444, -17, 0, 0, 0
L 201, 444, -17, 272, 409, -17, 0, 0, 0
L 272, 409, -17, 283, 431, -17, 0, 0, 0
L 283, 431, -17, 295, 426, -17, 0, 0, 0
L 295, 426, -17, 279, 393, -17, 0, 0, 0
L 314, 464, -17, 388, 611, -17, 0, 0, 0
L 388, 611, -17, 376, 616, -17, 0, 0, 0
L 376, 616, -17, 365, 594, -17, 0, 0, 0
L 365, 594, -17, 294, 629, -17, 0, 0, 0
L 294, 629, -17, 305, 652, -17, 0, 0, 0
L 305, 652, -17, 293, 658, -17, 0, 0, 0
L 293, 658, -17, 220, 511, -17, 0, 0, 0
L 220, 511, -17, 232, 505, -17, 0, 0, 0
L 232, 505, -17, 247, 535, -17, 0, 0, 0
L 247, 535, -17, 317, 500, -17, 0, 0, 0
L 317, 500, -17, 302, 469, -17, 0, 0, 0
L 302, 469, -17, 314, 464, -17, 0, 0, 0
L 427, 689, -17, 407, 649, -17, 0, 0, 0
L 407, 649, -17, 395, 654, -17, 0, 0, 0
L 395, 654, -17, 410, 685, -17, 0, 0, 0
L 410, 685, -17, 339, 720, -17, 0, 0, 0
L 339, 720, -17, 324, 690, -17, 0, 0, 0
L 324, 690, -17, 312, 696, -17, 0, 0, 0
L 312, 696, -17, 332, 736, -17, 0, 0, 0
L 332, 736, -17, 294, 755, -17, 0, 0, 0
L 294, 755, -17, 233, 633, -17, 0, 0, 0
L 233, 633, -17, 226, 636, -12, 0, 0, 0
L 183, 657, 16, 180, 652, 16, 0, 0, 0
L 180, 652, 16, 169, 658, 16, 0, 0, 0
L 169, 658, 16, 180, 681, 16, 0, 0, 0
L 180, 681, 16, 109, 716, 16, 0, 0, 0
L 109, 716, 16, 97, 691, 16, 0, 0, 0
L 97, 691, 16, 85, 697, 16, 0, 0, 0
L 85, 697, 16, 102, 732, 16, 0, 0, 0
L 102, 732, 16, 73, 747, 16, 0, 0, 0
L 73, 747, 16, 81, 763, 17, 0, 0, 0
L 81, 763, 17, 101, 754, 16, 0, 0, 0
L 101, 754, 16, 161, 875, 16, 0, 0, 0
L 161, 875, 16, 122, 894, 16, 0, 0, 0
L 23, 944, 16, -37, 823, 16, 0, 0, 0
L -37, 823, 16, -19, 813, 16, 0, 0, 0
L -19, 813, 16, -27, 797, 16, 0, 0, 0
L -27, 797, 16, -56, 811, 16, 0, 0, 0
L -56, 811, 16, -72, 779, 16, 0, 0, 0
L -72, 779, 16, -84, 784, 16, 0, 0, 0
L -84, 784, 16, -73, 807, 16, 0, 0, 0
L -73, 807, 16, -143, 842, 16, 0, 0, 0
L -143, 842, 16, -155, 820, 16, 0, 0, 0
L -155, 820, 16, -166, 826, 16, 0, 0, 0
L -166, 826, 16, -164, 831, 16, 0, 0, 0
L -164, 831, 16, -170, 834, 11, 0, 0, 0
L -213, 856, -17, -153, 978, -17, 0, 0, 0
L -153, 978, -17, -191, 997, -17, 0, 0, 0
L -191, 997, -17, -207, 965, -17, 0, 0, 0
L -207, 965, -17, -219, 971, -17, 0, 0, 0
L -219, 971, -17, -208, 993, -17, 0, 0, 0
L -208, 993, -17, -251, 1015, -17, 0, 0, 0
L -251, 1015, -17, -297, 925, -17, 240, 0, 170
L -297, 925, -17, -253, 903, -17, 0, 0, 0
