P 700, 1100, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 700, 1300, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 700, 1500, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 909, -159, -97, 908, -153, -96, 0, 0, 0
L 910, -166, -96, 909, -159, -97, 0, 0, 0
L 910, -178, -97, 910, -166, -96, 0, 0, 0
L 907, -186, -95, 910, -178, -97, 0, 0, 0
L 898, -187, -92, 907, -186, -95, 0, 0, 0
L 895, -187, -92, 898, -187, -92, 0, 0, 0
L 897, -187, -92, 902, -187, -95, 0, 0, 0
L 871, -189, -84, 897, -187, -92, 0, 0, 0
L 893, -224, -96, 899, -227, -95, 0, 0, 0
L 885, -223, -93, 893, -224, -96, 0, 0, 0
L 865, -224, -85, 885, -223, -93, 0, 0, 0
L 846, -223, -81, 865, -224, -85, 0, 0, 0
L 836, -223, -84, 846, -223, -81, 0, 0, 0
L 832, -223, -84, 836, -223, -84, 0, 0, 0
L 817, -226, -84, 832, -223, -84, 0, 0, 0
L 810, -225, -84, 817, -226, -84, 0, 0, 0
L 794, -220, -83, 810, -225, -84, 0, 0, 0
L 768, -226, -84, 794, -220, -83, 0, 0, 0
L 848, -187, -79, 845, -187, -78, 0, 0, 0
L 858, -187, -80, 848, -187, -79, 0, 0, 0
L 865, -188, -83, 858, -187, -80, 0, 0, 0
L 871, -190, -87, 865, -188, -83, 0, 0, 0
L 864, -192, -86, 871, -190, -87, 0, 0, 0
L 861, -193, -84, 864, -192, -86, 0, 0, 0
L 851, -194, -84, 861, -193, -84, 0, 0, 0
L 825, -193, -84, 851, -194, -84, 0, 0, 0
L 810, -191, -84, 825, -193, -84, 0, 0, 0
L 800, -191, -80, 810, -191, -84, 0, 0, 0
L 787, -191, -80, 808, -191, -83, 0, 0, 0
L 782, -191, -83, 787, -191, -80, 0, 0, 0
L 769, -189, -81, 782, -191, -83, 0, 0, 0
L 763, -186, -83, 769, -189, -81, 0, 0, 0
L 760, -181, -83, 763, -186, -83, 0, 0, 0
L 756, -168, -84, 760, -181, -83, 0, 0, 0
L 759, -225, -84, 762, -225, -84, 0, 0, 0
L 739, -224, -84, 759, -225, -84, 0, 0, 0
L 728, -224, -81, 739, -224, -84, 0, 0, 0
L 708, -224, -84, 728, -224, -81, 0, 0, 0
L 696, -224, -84, 708, -224, -84, 0, 0, 0
L 686, -226, -84, 696, -224, -84, 0, 0, 0
L 678, -229, -82, 686, -226, -84, 0, 0, 0
L 676, -221, -85, 678, -229, -82, 0, 0, 0
L 677, -217, -85, 676, -221, -85, 0, 0, 0
L 678, -211, -85, 677, -217, -85, 0, 0, 0
L 678, -198, -85, 678, -211, -85, 0, 0, 0
L 678, -190, -81, 678, -198, -85, 0, 0, 0
L 686, -190, -82, 678, -190, -81, 0, 0, 0
L 699, -190, -80, 686, -190, -82, 0, 0, 0
L 708, -189, -81, 699, -190, -80, 0, 0, 0
L 722, -185, -82, 708, -189, -81, 0, 0, 0
L 724, -183, -82, 722, -185, -82, 0, 0, 0
L 726, -173, -83, 724, -183, -82, 0, 0, 0
L 726, -172, -84, 721, -178, -80, 0, 0, 0
L 730, -167, -83, 726, -172, -84, 0, 0, 0
L 731, -158, -83, 730, -167, -83, 0, 0, 0
L 725, -149, -84, 731, -158, -83, 0, 0, 0
L 726, -141, -83, 725, -149, -84, 0, 0, 0
L 726, -135, -84, 726, -141, -83, 0, 0, 0
L 727, -132, -84, 726, -135, -84, 0, 0, 0
L 728, -127, -84, 727, -132, -84, 0, 0, 0
L 731, -119, -85, 728, -127, -84, 0, 0, 0
L 731, -106, -85, 731, -119, -85, 0, 0, 0
L 758, -173, -84, 759, -174, -84, 0, 0, 0
L 753, -164, -83, 758, -173, -84, 0, 0, 0
L 757, -154, -84, 753, -164, -83, 0, 0, 0
L 760, -143, -82, 757, -154, -84, 0, 0, 0
L 761, -137, -82, 760, -143, -82, 0, 0, 0
L 758, -126, -84, 761, -137, -82, 0, 0, 0
L 755, -117, -84, 758, -126, -84, 0, 0, 0
L 754, -112, -85, 755, -117, -84, 0, 0, 0
L 755, -97, -86, 754, -112, -85, 0, 0, 0
L 759, -94, -87, 755, -97, -86, 0, 0, 0
L 760, -94, -86, 759, -94, -87, 0, 0, 0
L 766, -91, -86, 760, -94, -86, 0, 0, 0
L 718, -89, -86, 710, -89, -86, 0, 0, 0
L 727, -94, -87, 718, -89, -86, 0, 0, 0
L 732, -99, -85, 727, -94, -87, 0, 0, 0
L 731, -104, -85, 732, -99, -85, 0, 0, 0
L 699, -87, -84, 705, -90, -86, 0, 0, 0
L 693, -83, -86, 699, -87, -84, 0, 0, 0
L 686, -75, -86, 693, -83, -86, 0, 0, 0
L 674, -68, -78, 686, -75, -86, 0, 0, 0
L 665, -60, -77, 674, -68, -78, 0, 0, 0
L 658, -49, -77, 665, -60, -77, 0, 0, 0
L 648, -38, -77, 658, -49, -77, 0, 0, 0
L 645, -28, -77, 648, -38, -77, 0, 0, 0
L 643, -24, -82, 645, -28, -77, 0, 0, 0
L 642, -18, -81, 643, -24, -82, 0, 0, 0
L 642, -9, -81, 642, -18, -81, 0, 0, 0
L 642, -2, -82, 642, -9, -81, 0, 0, 0
L 644, 13, -81, 642, -2, -82, 0, 0, 0
L 644, 29, -82, 644, 13, -81, 0, 0, 0
L 644, 56, -82, 644, 29, -82, 0, 0, 0
L 643, 63, -82, 644, 56, -82, 0, 0, 0
L 643, 82, -82, 643, 63, -82, 0, 0, 0
L 780, -80, -86, 771, -90, -84, 0, 0, 0
L 790, -77, -86, 780, -80, -86, 0, 0, 0
L 795, -76, -86, 790, -77, -86, 0, 0, 0
L 805, -68, -86, 795, -76, -86, 0, 0, 0
L 815, -57, -86, 805, -68, -86, 0, 0, 0
L 817, -54, -86, 815, -57, -86, 0, 0, 0
L 823, -43, -86, 817, -54, -86, 0, 0, 0
L 825, -39, -86, 823, -43, -86, 0, 0, 0
L 827, -25, -86, 825, -39, -86, 0, 0, 0
L 828, -22, -86, 827, -25, -86, 0, 0, 0
L 834, -8, -86, 828, -22, -86, 0, 0, 0
L 834, -5, -86, 834, -8, -86, 0, 0, 0
L 835, 3, -86, 834, -5, -86, 0, 0, 0
L 834, 15, -86, 835, 3, -86, 0, 0, 0
L 831, 31, -86, 834, 15, -86, 0, 0, 0
L 832, 57, -86, 831, 31, -86, 0, 0, 0
L 832, 84, -86, 832, 57, -86, 0, 0, 0
L 830, 110, -86, 832, 84, -86, 0, 0, 0
L 831, 132, -86, 830, 110, -86, 0, 0, 0
L 834, 140, -86, 831, 132, -86, 0, 0, 0
L 835, 163, -86, 834, 140, -86, 0, 0, 0
L 834, 172, -86, 835, 163, -86, 0, 0, 0
L 831, 180, -86, 834, 172, -86, 0, 0, 0
L 831, 184, -86, 831, 180, -86, 0, 0, 0
L 824, 192, -86, 831, 184, -86, 0, 0, 0
L 817, 204, -86, 824, 192, -86, 0, 0, 0
L 808, 217, -86, 817, 204, -86, 0, 0, 0
L 798, 225, -86, 808, 217, -86, 0, 0, 0
L 795, 228, -86, 798, 225, -86, 0, 0, 0
L 777, 238, -83, 795, 228, -86, 0, 0, 0
L 777, 246, -86, 777, 238, -83, 0, 0, 0
L 766, 245, -86, 777, 246, -86, 0, 0, 0
L 759, 247, -86, 766, 245, -86, 0, 0, 0
L 756, 248, -87, 759, 247, -86, 0, 0, 0
L 744, 257, -85, 756, 248, -87, 0, 0, 0
L 744, 261, -85, 744, 257, -85, 0, 0, 0
L 745, 267, -85, 744, 261, -85, 0, 0, 0
L 748, 277, -85, 745, 267, -85, 0, 0, 0
L 640, 82, -86, 640, 73, -85, 0, 0, 0
L 644, 96, -86, 640, 82, -86, 0, 0, 0
L 645, 108, -86, 644, 96, -86, 0, 0, 0
L 645, 124, -86, 645, 108, -86, 0, 0, 0
L 639, 133, -85, 645, 124, -86, 0, 0, 0
L 639, 149, -86, 639, 133, -85, 0, 0, 0
L 644, 167, -86, 639, 149, -86, 0, 0, 0
L 644, 180, -86, 644, 167, -86, 0, 0, 0
L 647, 186, -86, 644, 180, -86, 0, 0, 0
L 649, 191, -86, 647, 186, -86, 0, 0, 0
L 650, 194, -86, 649, 191, -86, 0, 0, 0
L 654, 209, -86, 650, 194, -86, 0, 0, 0
L 660, 215, -86, 654, 209, -86, 0, 0, 0
L 664, 216, -85, 660, 215, -86, 0, 0, 0
L 677, 219, -84, 664, 216, -85, 0, 0, 0
L 678, 219, -84, 677, 219, -84, 0, 0, 0
L 684, 224, -86, 678, 219, -84, 0, 0, 0
L 693, 235, -86, 684, 224, -86, 0, 0, 0
L 693, 241, -86, 693, 235, -86, 0, 0, 0
L 693, 244, -86, 693, 241, -86, 0, 0, 0
L 692, 247, -86, 693, 244, -86, 0, 0, 0
L 700, 245, -86, 692, 247, -86, 0, 0, 0
L 705, 245, -86, 700, 245, -86, 0, 0, 0
L 710, 248, -86, 705, 245, -86, 0, 0, 0
L 722, 256, -85, 710, 248, -86, 0, 0, 0
L 723, 257, -85, 722, 256, -85, 0, 0, 0
L 725, 260, -84, 723, 257, -85, 0, 0, 0
L 720, 273, -83, 725, 260, -84, 0, 0, 0
L 654, 395, -81, 655, 407, -83, 0, 0, 0
L 655, 391, -80, 654, 395, -81, 0, 0, 0
L 659, 389, -80, 655, 391, -80, 0, 0, 0
L 665, 389, -81, 659, 389, -80, 0, 0, 0
L 680, 379, -82, 665, 389, -81, 0, 0, 0
L 687, 381, -84, 680, 379, -82, 0, 0, 0
L 700, 383, -84, 687, 381, -84, 0, 0, 0
L 718, 385, -84, 700, 383, -84, 0, 0, 0
L 727, 385, -83, 718, 385, -84, 0, 0, 0
L 737, 386, -83, 727, 385, -83, 0, 0, 0
L 748, 385, -84, 737, 386, -83, 0, 0, 0
L 756, 384, -84, 748, 385, -84, 0, 0, 0
L 765, 382, -83, 756, 384, -84, 0, 0, 0
L 772, 381, -82, 765, 382, -83, 0, 0, 0
L 776, 382, -82, 772, 381, -82, 0, 0, 0
L 790, 386, -79, 776, 382, -82, 0, 0, 0
L 798, 390, -79, 790, 386, -79, 0, 0, 0
L 798, 371, -81, 798, 390, -79, 0, 0, 0
L 799, 363, -81, 798, 371, -81, 0, 0, 0
L 799, 356, -82, 799, 363, -81, 0, 0, 0
L 800, 350, -81, 799, 356, -82, 0, 0, 0
L 795, 349, -80, 800, 350, -81, 0, 0, 0
L 788, 350, -82, 795, 349, -80, 0, 0, 0
L 769, 351, -83, 788, 350, -82, 0, 0, 0
L 759, 352, -81, 769, 351, -83, 0, 0, 0
L 753, 348, -80, 759, 352, -81, 0, 0, 0
L 753, 339, -82, 753, 348, -80, 0, 0, 0
L 753, 337, -82, 753, 339, -82, 0, 0, 0
L 745, 327, -83, 753, 337, -82, 0, 0, 0
L 745, 321, -83, 745, 327, -83, 0, 0, 0
L 749, 309, -84, 745, 321, -83, 0, 0, 0
L 749, 307, -84, 749, 309, -84, 0, 0, 0
L 748, 273, -82, 749, 307, -84, 0, 0, 0
L 721, 287, -84, 720, 276, -83, 0, 0, 0
L 720, 300, -84, 721, 287, -84, 0, 0, 0
L 721, 307, -84, 720, 300, -84, 0, 0, 0
L 722, 316, -83, 721, 307, -84, 0, 0, 0
L 723, 321, -82, 722, 316, -83, 0, 0, 0
L 722, 327, -81, 723, 321, -82, 0, 0, 0
L 720, 333, -82, 722, 327, -81, 0, 0, 0
L 714, 345, -82, 720, 333, -82, 0, 0, 0
L 705, 351, -83, 714, 345, -82, 0, 0, 0
L 691, 352, -81, 705, 351, -83, 0, 0, 0
L 680, 352, -81, 691, 352, -81, 0, 0, 0
L 671, 351, -82, 680, 352, -81, 0, 0, 0
L 659, 350, -80, 671, 351, -82, 0, 0, 0
L 646, 346, -79, 659, 350, -80, 0, 0, 0
L 640, 348, -78, 646, 346, -79, 0, 0, 0
L 625, 353, -78, 640, 348, -78, 0, 0, 0
L 622, 361, -83, 625, 353, -78, 0, 0, 0
L 619, 376, -80, 622, 361, -83, 0, 0, 0
L 618, 382, -80, 619, 376, -80, 0, 0, 0
L 616, 391, -79, 618, 382, -80, 0, 0, 0
L 657, 527, -68, 660, 530, -68, 0, 0, 0
L 657, 520, -68, 657, 527, -68, 0, 0, 0
L 655, 517, -70, 657, 520, -68, 0, 0, 0
L 649, 509, -71, 655, 517, -70, 0, 0, 0
L 648, 501, -71, 649, 509, -71, 0, 0, 0
L 649, 496, -71, 648, 501, -71, 0, 0, 0
L 650, 490, -71, 649, 496, -71, 0, 0, 0
L 651, 484, -71, 650, 490, -71, 0, 0, 0
L 652, 480, -72, 651, 484, -71, 0, 0, 0
L 654, 473, -73, 652, 480, -72, 0, 0, 0
L 655, 468, -73, 654, 473, -73, 0, 0, 0
L 654, 463, -79, 655, 468, -73, 0, 0, 0
L 652, 457, -79, 654, 463, -79, 0, 0, 0
L 649, 447, -83, 652, 457, -79, 0, 0, 0
L 647, 439, -85, 649, 447, -83, 0, 0, 0
L 646, 436, -85, 647, 439, -85, 0, 0, 0
L 646, 426, -85, 646, 436, -85, 0, 0, 0
L 649, 419, -84, 646, 426, -85, 0, 0, 0
L 653, 412, -81, 649, 419, -84, 0, 0, 0
L 658, 404, -79, 653, 412, -81, 0, 0, 0
L 617, 396, -81, 617, 390, -81, 0, 0, 0
L 617, 401, -82, 617, 396, -81, 0, 0, 0
L 618, 407, -81, 617, 401, -82, 0, 0, 0
L 619, 412, -83, 618, 407, -81, 0, 0, 0
L 619, 442, -76, 619, 412, -83, 0, 0, 0
L 618, 450, -73, 619, 442, -76, 0, 0, 0
L 617, 456, -72, 618, 450, -73, 0, 0, 0
L 617, 483, -70, 617, 456, -72, 0, 0, 0
L 619, 488, -71, 617, 483, -70, 0, 0, 0
L 625, 499, -71, 619, 488, -71, 0, 0, 0
L 624, 506, -70, 625, 499, -71, 0, 0, 0
L 622, 510, -72, 624, 506, -70, 0, 0, 0
L 619, 516, -71, 622, 510, -72, 0, 0, 0
L 619, 532, -70, 619, 516, -71, 0, 0, 0
L 618, 539, -69, 619, 532, -70, 0, 0, 0
L 617, 545, -69, 618, 539, -69, 0, 0, 0
L 617, 554, -69, 617, 545, -69, 0, 0, 0
L 619, 567, -71, 617, 554, -69, 0, 0, 0
L 619, 573, -71, 619, 567, -71, 0, 0, 0
L 621, 590, -69, 619, 573, -71, 0, 0, 0
L 621, 596, -68, 621, 590, -69, 0, 0, 0
L 617, 608, -66, 621, 596, -68, 0, 0, 0
L 617, 608, -65, 617, 608, -66, 0, 0, 0
L 614, 614, -67, 617, 608, -65, 0, 0, 0
L 618, 617, -71, 614, 614, -67, 0, 0, 0
L 631, 617, -73, 618, 617, -71, 0, 0, 0
L 652, 616, -70, 631, 617, -73, 0, 0, 0
L 652, 608, -71, 652, 616, -70, 0, 0, 0
L 653, 599, -70, 652, 608, -71, 0, 0, 0
L 654, 589, -69, 653, 599, -70, 0, 0, 0
L 653, 580, -68, 654, 589, -69, 0, 0, 0
L 655, 572, -67, 653, 580, -68, 0, 0, 0
L 661, 571, -66, 655, 572, -67, 0, 0, 0
L 674, 570, -64, 661, 571, -66, 0, 0, 0
L 668, 570, -66, 666, 570, -69, 0, 0, 0
L 680, 570, -64, 668, 570, -66, 0, 0, 0
L 690, 570, -57, 680, 570, -64, 0, 0, 0
L 698, 570, -57, 690, 570, -57, 0, 0, 0
L 707, 569, -57, 698, 570, -57, 0, 0, 0
L 733, 568, -47, 707, 569, -57, 0, 0, 0
L 744, 568, -46, 733, 568, -47, 0, 0, 0
L 765, 564, -47, 744, 568, -46, 0, 0, 0
L 670, 530, -65, 661, 529, -67, 0, 0, 0
L 679, 530, -63, 670, 530, -65, 0, 0, 0
L 699, 531, -57, 679, 530, -63, 0, 0, 0
L 719, 532, -53, 699, 531, -57, 0, 0, 0
L 734, 533, -49, 719, 532, -53, 0, 0, 0
L 744, 535, -46, 734, 533, -49, 0, 0, 0
L 755, 536, -47, 744, 535, -46, 0, 0, 0
L 776, 542, -47, 755, 536, -47, 0, 0, 0
L 912, 745, -49, 912, 750, -48, 0, 0, 0
L 911, 738, -48, 912, 745, -49, 0, 0, 0
L 913, 722, -49, 911, 738, -48, 0, 0, 0
L 917, 718, -49, 913, 722, -49, 0, 0, 0
L 923, 709, -48, 917, 718, -49, 0, 0, 0
L 931, 699, -49, 923, 709, -48, 0, 0, 0
L 935, 690, -48, 931, 699, -49, 0, 0, 0
L 938, 682, -45, 935, 690, -48, 0, 0, 0
L 938, 678, -49, 938, 682, -45, 0, 0, 0
L 940, 670, -45, 938, 678, -49, 0, 0, 0
L 942, 663, -43, 940, 670, -45, 0, 0, 0
L 943, 660, -43, 942, 663, -43, 0, 0, 0
L 945, 656, -42, 943, 660, -43, 0, 0, 0
L 949, 647, -42, 945, 656, -42, 0, 0, 0
L 950, 644, -43, 949, 647, -42, 0, 0, 0
L 957, 619, -48, 950, 644, -43, 0, 0, 0
L 954, 614, -49, 957, 619, -48, 0, 0, 0
L 951, 610, -48, 954, 614, -49, 0, 0, 0
L 936, 598, -49, 951, 610, -48, 0, 0, 0
L 932, 591, -49, 936, 598, -49, 0, 0, 0
L 928, 583, -49, 932, 591, -49, 0, 0, 0
L 928, 557, -48, 928, 583, -49, 0, 0, 0
L 927, 532, -49, 928, 557, -48, 0, 0, 0
L 927, 519, -49, 927, 532, -49, 0, 0, 0
L 899, 517, -49, 927, 519, -49, 0, 0, 0
L 892, 517, -49, 899, 517, -49, 0, 0, 0
L 875, 518, -49, 892, 517, -49, 0, 0, 0
L 863, 518, -49, 875, 518, -49, 0, 0, 0
L 851, 520, -49, 863, 518, -49, 0, 0, 0
L 819, 521, -49, 851, 520, -49, 0, 0, 0
L 810, 518, -49, 819, 521, -49, 0, 0, 0
L 807, 515, -47, 810, 518, -49, 0, 0, 0
L 792, 518, -49, 807, 515, -47, 0, 0, 0
L 792, 540, -49, 792, 518, -49, 0, 0, 0
L 789, 547, -48, 792, 540, -49, 0, 0, 0
L 777, 541, -47, 789, 547, -48, 0, 0, 0
L 773, 561, -46, 764, 562, -47, 0, 0, 0
L 786, 560, -46, 773, 561, -46, 0, 0, 0
L 790, 564, -48, 786, 560, -46, 0, 0, 0
L 792, 569, -49, 790, 564, -48, 0, 0, 0
L 793, 575, -49, 792, 569, -49, 0, 0, 0
L 794, 579, -47, 793, 575, -49, 0, 0, 0
L 793, 586, -49, 794, 579, -47, 0, 0, 0
L 785, 590, -49, 793, 586, -49, 0, 0, 0
L 744, 591, -49, 785, 590, -49, 0, 0, 0
L 720, 588, -49, 744, 591, -49, 0, 0, 0
L 911, 743, -49, 911, 742, -48, 0, 0, 0
L 912, 792, -49, 911, 743, -49, 0, 0, 0
L 907, 797, -49, 912, 792, -49, 0, 0, 0
L 899, 804, -49, 907, 797, -49, 0, 0, 0
L 896, 808, -49, 899, 804, -49, 0, 0, 0
L 857, 847, -49, 896, 808, -49, 0, 0, 0
L 849, 854, -49, 857, 847, -49, 0, 0, 0
L 845, 858, -49, 849, 854, -49, 0, 0, 0
L 837, 870, -49, 845, 858, -49, 0, 0, 0
L 825, 880, -49, 837, 870, -49, 0, 0, 0
L 823, 888, -46, 825, 880, -49, 0, 0, 0
L 817, 885, -49, 823, 888, -46, 0, 0, 0
L 805, 878, -48, 817, 885, -49, 0, 0, 0
L 795, 868, -49, 805, 878, -48, 0, 0, 0
L 785, 857, -48, 795, 868, -49, 0, 0, 0
L 777, 850, -49, 785, 857, -48, 0, 0, 0
L 767, 838, -49, 777, 850, -49, 0, 0, 0
L 758, 830, -49, 767, 838, -49, 0, 0, 0
L 752, 826, -48, 758, 830, -49, 0, 0, 0
L 741, 813, -49, 752, 826, -48, 0, 0, 0
L 734, 805, -49, 741, 813, -49, 0, 0, 0
L 727, 801, -49, 734, 805, -49, 0, 0, 0
L 722, 794, -48, 727, 801, -49, 0, 0, 0
L 717, 787, -46, 722, 794, -48, 0, 0, 0
L 716, 786, -46, 717, 787, -46, 0, 0, 0
L 717, 780, -48, 716, 786, -46, 0, 0, 0
L 720, 633, -49, 720, 647, -49, 0, 0, 0
L 722, 613, -49, 720, 633, -49, 0, 0, 0
L 725, 594, -49, 722, 613, -49, 0, 0, 0
L 721, 591, -49, 725, 594, -49, 0, 0, 0
L 720, 598, -49, 721, 591, -49, 0, 0, 0
L 719, 607, -48, 720, 598, -49, 0, 0, 0
L 720, 616, -49, 719, 607, -48, 0, 0, 0
L 721, 630, -49, 720, 616, -49, 0, 0, 0
L 719, 640, -48, 721, 630, -49, 0, 0, 0
L 719, 658, -48, 719, 640, -48, 0, 0, 0
L 718, 662, -49, 719, 658, -48, 0, 0, 0
L 719, 667, -48, 718, 662, -49, 0, 0, 0
L 720, 672, -48, 719, 667, -48, 0, 0, 0
L 716, 681, -47, 720, 672, -48, 0, 0, 0
L 713, 682, -47, 716, 681, -47, 0, 0, 0
L 700, 677, -47, 713, 682, -47, 0, 0, 0
L 703, 701, -45, 700, 701, -45, 0, 0, 0
L 709, 698, -46, 703, 701, -45, 0, 0, 0
L 714, 699, -48, 709, 698, -46, 0, 0, 0
L 719, 708, -48, 714, 699, -48, 0, 0, 0
L 719, 726, -49, 719, 708, -48, 0, 0, 0
L 720, 734, -49, 719, 726, -49, 0, 0, 0
L 720, 769, -49, 720, 734, -49, 0, 0, 0
L 720, 774, -48, 720, 769, -49, 0, 0, 0
L 719, 777, -48, 720, 774, -48, 0, 0, 0
L 718, 780, -47, 719, 777, -48, 0, 0, 0
L 579, 677, -26, 579, 670, -26, 0, 0, 0
L 582, 681, -25, 579, 677, -26, 0, 0, 0
L 587, 680, -26, 582, 681, -25, 0, 0, 0
L 596, 678, -26, 587, 680, -26, 0, 0, 0
L 607, 674, -29, 596, 678, -26, 0, 0, 0
L 616, 672, -31, 607, 674, -29, 0, 0, 0
L 630, 670, -30, 616, 672, -31, 0, 0, 0
L 634, 669, -30, 630, 670, -30, 0, 0, 0
L 644, 669, -35, 634, 669, -30, 0, 0, 0
L 652, 669, -38, 644, 669, -35, 0, 0, 0
L 662, 670, -43, 652, 669, -38, 0, 0, 0
L 673, 671, -44, 662, 670, -43, 0, 0, 0
L 683, 673, -44, 673, 671, -44, 0, 0, 0
L 693, 675, -45, 683, 673, -44, 0, 0, 0
L 701, 678, -47, 693, 675, -45, 0, 0, 0
L 698, 702, -45, 702, 701, -45, 0, 0, 0
L 688, 705, -43, 698, 702, -45, 0, 0, 0
L 680, 706, -41, 688, 705, -43, 0, 0, 0
L 676, 706, -40, 680, 706, -41, 0, 0, 0
L 656, 706, -37, 676, 706, -40, 0, 0, 0
L 647, 705, -35, 656, 706, -37, 0, 0, 0
L 626, 704, -32, 647, 705, -35, 0, 0, 0
L 607, 701, -28, 626, 704, -32, 0, 0, 0
L 596, 700, -27, 607, 701, -28, 0, 0, 0
L 583, 696, -26, 596, 700, -27, 0, 0, 0
L 580, 700, -27, 583, 696, -26, 0, 0, 0
L 579, 705, -27, 580, 700, -27, 0, 0, 0
L 578, 708, -27, 579, 705, -27, 0, 0, 0
L 578, 713, -20, 579, 708, -20, 0, 0, 0
L 577, 718, -20, 578, 713, -20, 0, 0, 0
L 573, 720, -20, 577, 718, -20, 0, 0, 0
L 566, 719, -21, 573, 720, -20, 0, 0, 0
L 562, 721, -23, 566, 719, -21, 0, 0, 0
L 553, 721, -23, 562, 721, -23, 0, 0, 0
L 550, 729, -23, 553, 721, -23, 0, 0, 0
L 552, 731, -22, 550, 729, -23, 0, 0, 0
L 577, 656, -20, 578, 671, -19, 0, 0, 0
L 542, 654, -20, 577, 656, -20, 0, 0, 0
L 536, 652, -20, 542, 654, -20, 0, 0, 0
L 518, 652, -20, 536, 652, -20, 0, 0, 0
L 516, 653, -20, 518, 652, -20, 0, 0, 0
L 513, 660, -20, 516, 653, -20, 0, 0, 0
L 512, 669, -20, 513, 660, -20, 0, 0, 0
L 512, 707, -20, 512, 669, -20, 0, 0, 0
L 511, 718, -20, 512, 707, -20, 0, 0, 0
L 517, 720, -20, 511, 718, -20, 0, 0, 0
L 527, 720, -25, 517, 720, -20, 0, 0, 0
L 533, 723, -25, 527, 720, -25, 0, 0, 0
L 535, 728, -25, 533, 723, -25, 0, 0, 0
L 529, 732, -26, 535, 728, -25, 0, 0, 0
L 528, 732, -26, 529, 732, -26, 0, 0, 0
L 502, 803, -30, 511, 803, -32, 0, 0, 0
L 492, 803, -29, 502, 803, -30, 0, 0, 0
L 510, 802, -29, 509, 806, -30, 0, 0, 0
L 510, 800, -29, 510, 802, -29, 0, 0, 0
L 511, 778, -27, 510, 800, -29, 0, 0, 0
L 510, 767, -26, 511, 778, -27, 0, 0, 0
L 510, 742, -24, 510, 767, -26, 0, 0, 0
L 519, 735, -23, 510, 742, -24, 0, 0, 0
L 521, 733, -27, 519, 735, -23, 0, 0, 0
L 525, 732, -29, 521, 733, -27, 0, 0, 0
L 531, 731, -29, 525, 732, -29, 0, 0, 0
L 559, 735, -33, 552, 732, -33, 0, 0, 0
L 562, 738, -33, 559, 735, -33, 0, 0, 0
L 570, 738, -33, 562, 738, -33, 0, 0, 0
L 575, 734, -34, 570, 738, -33, 0, 0, 0
L 578, 739, -33, 575, 734, -34, 0, 0, 0
L 578, 757, -33, 578, 739, -33, 0, 0, 0
L 577, 798, -33, 578, 757, -33, 0, 0, 0
L 577, 810, -33, 577, 798, -33, 0, 0, 0
L 576, 848, -33, 577, 810, -33, 0, 0, 0
L 578, 856, -33, 576, 848, -33, 0, 0, 0
L 578, 866, -33, 578, 856, -33, 0, 0, 0
L 565, 867, -33, 578, 866, -33, 0, 0, 0
L 539, 871, -33, 565, 867, -33, 0, 0, 0
L 529, 865, -33, 539, 871, -33, 0, 0, 0
L 521, 866, -33, 529, 865, -33, 0, 0, 0
L 518, 866, -33, 521, 866, -33, 0, 0, 0
L 516, 866, -33, 518, 866, -33, 0, 0, 0
L 505, 871, -33, 516, 866, -33, 0, 0, 0
L 491, 804, -27, 503, 804, -29, 0, 0, 0
L 482, 804, -26, 491, 804, -27, 0, 0, 0
L 472, 804, -26, 482, 804, -26, 0, 0, 0
L 440, 803, -22, 472, 804, -26, 0, 0, 0
L 440, 823, -26, 440, 803, -22, 0, 0, 0
L 439, 829, -26, 440, 823, -26, 0, 0, 0
L 436, 833, -25, 439, 829, -26, 0, 0, 0
L 431, 831, -24, 436, 832, -25, 0, 0, 0
L 416, 828, -23, 431, 831, -24, 0, 0, 0
L 509, 870, -30, 510, 870, -30, 0, 0, 0
L 495, 870, -28, 509, 870, -30, 0, 0, 0
L 485, 870, -27, 495, 870, -28, 0, 0, 0
L 460, 872, -25, 485, 870, -27, 0, 0, 0
L 450, 871, -24, 460, 872, -25, 0, 0, 0
L 442, 863, -23, 450, 871, -24, 0, 0, 0
L 440, 860, -29, 442, 863, -23, 0, 0, 0
L 435, 848, -26, 440, 860, -29, 0, 0, 0
L 434, 848, -26, 435, 848, -26, 0, 0, 0
L 415, 854, -26, 434, 848, -26, 0, 0, 0
L 407, 826, -25, 420, 828, -26, 0, 0, 0
L 397, 824, -25, 407, 826, -25, 0, 0, 0
L 383, 824, -25, 397, 824, -25, 0, 0, 0
L 372, 833, -24, 383, 824, -25, 0, 0, 0
L 367, 834, -24, 372, 833, -24, 0, 0, 0
L 365, 832, -25, 367, 834, -24, 0, 0, 0
L 364, 831, -25, 365, 832, -25, 0, 0, 0
L 351, 824, -25, 364, 831, -25, 0, 0, 0
L 401, 856, -25, 417, 854, -26, 0, 0, 0
L 390, 856, -25, 401, 856, -25, 0, 0, 0
L 383, 854, -25, 390, 856, -25, 0, 0, 0
L 373, 848, -23, 383, 854, -25, 0, 0, 0
L 364, 848, -25, 373, 848, -23, 0, 0, 0
L 363, 851, -24, 364, 848, -25, 0, 0, 0
