P -200, 1200, 0, 0, 0, 0, 2, The_Maw_of_the_Menagerie_(MIRB)
P -200, 1400, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -200, 1600, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -200, 1800, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -30.0, 362.0, 50.0, -31.0, 375.0, 50.0, 0, 0, 0
L -31.0, 375.0, 50.0, -33.0, 375.0, 50.0, 0, 0, 0
L -33.0, 375.0, 50.0, -33.0, 422.0, 53.0, 0, 0, 0
L -33.0, 422.0, 53.0, -26.0, 422.0, 50.0, 0, 0, 0
L -26.0, 422.0, 50.0, -26.0, 436.0, 50.0, 0, 0, 0
L -26.0, 436.0, 50.0, -33.0, 435.0, 55.0, 0, 0, 0
L -33.0, 435.0, 55.0, -33.0, 483.0, 50.0, 0, 0, 0
L -33.0, 483.0, 50.0, -30.0, 483.0, 50.0, 0, 0, 0
L -30.0, 483.0, 50.0, -30.0, 496.0, 50.0, 0, 0, 0
L -30.0, 496.0, 50.0, -39.0, 496.0, 50.0, 0, 0, 0
L -39.0, 496.0, 50.0, -42.0, 491.0, 50.0, 0, 0, 0
L -42.0, 491.0, 50.0, -66.0, 491.0, 57.0, 0, 0, 0
L -66.0, 491.0, 57.0, -66.0, 582.0, 50.0, 0, 0, 0
L -66.0, 582.0, 50.0, -48.0, 581.0, 50.0, 0, 0, 0
L -48.0, 581.0, 50.0, -46.0, 578.0, 50.0, 0, 0, 0
L -46.0, 578.0, 50.0, -26.0, 577.0, 50.0, 0, 0, 0
L -26.0, 577.0, 50.0, -25.0, 591.0, 52.0, 0, 0, 0
L -25.0, 591.0, 52.0, -43.0, 592.0, 62.0, 0, 0, 0
L -43.0, 592.0, 62.0, -43.0, 706.0, 61.0, 0, 0, 0
L -43.0, 706.0, 61.0, 39.0, 706.0, 60.0, 0, 0, 0
L 39.0, 706.0, 60.0, 39.0, 752.0, 55.0, 0, 0, 0
L 39.0, 752.0, 55.0, 57.0, 753.0, 50.0, 0, 0, 0
L 57.0, 753.0, 50.0, 57.0, 766.0, 50.0, 0, 0, 0
L 57.0, 766.0, 50.0, 50.0, 766.0, 51.0, 0, 0, 0
L 50.0, 766.0, 51.0, 50.0, 812.0, 51.0, 0, 0, 0
L 50.0, 812.0, 51.0, 52.0, 815.0, 51.0, 0, 0, 0
L 52.0, 815.0, 51.0, 49.0, 822.0, 58.0, 0, 0, 0
L 49.0, 822.0, 58.0, 45.0, 827.0, 57.0, 0, 0, 0
L 45.0, 827.0, 57.0, 29.0, 823.0, 60.0, 0, 0, 0
L 29.0, 823.0, 60.0, 2.0, 829.0, 63.0, 0, 0, 0
L 2.0, 829.0, 63.0, -4.0, 843.0, 57.0, 0, 0, 0
L -4.0, 843.0, 57.0, -11.0, 848.0, 55.0, 0, 0, 0
L -11.0, 848.0, 55.0, -17.0, 872.0, 54.0, 0, 0, 0
L -17.0, 872.0, 54.0, -13.0, 875.0, 60.0, 0, 0, 0
L -13.0, 875.0, 60.0, -15.0, 893.0, 57.0, 0, 0, 0
L -15.0, 893.0, 57.0, -19.0, 897.0, 60.0, 0, 0, 0
L -19.0, 897.0, 60.0, -16.0, 938.0, 59.0, 0, 0, 0
L -16.0, 938.0, 59.0, 23.0, 944.0, 52.0, 0, 0, 0
L 23.0, 944.0, 52.0, 32.0, 942.0, 50.0, 0, 0, 0
L 32.0, 942.0, 50.0, 40.0, 953.0, 50.0, 0, 0, 0
L 40.0, 953.0, 50.0, 54.0, 956.0, 50.0, 0, 0, 0
L 54.0, 956.0, 50.0, 58.0, 953.0, 50.0, 0, 0, 0
L 58.0, 953.0, 50.0, 68.0, 952.0, 50.0, 0, 0, 0
L 68.0, 952.0, 50.0, 73.0, 950.0, 50.0, 0, 0, 0
L 73.0, 950.0, 50.0, 80.0, 950.0, 62.0, 0, 0, 0
L 80.0, 950.0, 62.0, 113.0, 952.0, 54.0, 0, 0, 0
L 113.0, 952.0, 54.0, 136.0, 958.0, 51.0, 0, 0, 0
L 136.0, 958.0, 51.0, 139.0, 958.0, 53.0, 0, 0, 0
L 139.0, 958.0, 53.0, 144.0, 955.0, 54.0, 0, 0, 0
L 144.0, 955.0, 54.0, 148.0, 935.0, 56.0, 0, 0, 0
L 148.0, 935.0, 56.0, 146.0, 932.0, 55.0, 0, 0, 0
L 146.0, 932.0, 55.0, 143.0, 926.0, 53.0, 0, 0, 0
L 143.0, 926.0, 53.0, 143.0, 917.0, 52.0, 0, 0, 0
L 143.0, 917.0, 52.0, 153.0, 911.0, 58.0, 0, 0, 0
L 153.0, 911.0, 58.0, 158.0, 906.0, 60.0, 0, 0, 0
L 158.0, 906.0, 60.0, 162.0, 893.0, 66.0, 0, 0, 0
L 162.0, 893.0, 66.0, 157.0, 869.0, 56.0, 0, 0, 0
L 157.0, 869.0, 56.0, 144.0, 840.0, 66.0, 0, 0, 0
L 144.0, 840.0, 66.0, 118.0, 833.0, 67.0, 0, 0, 0
L 118.0, 833.0, 67.0, 83.0, 823.0, 51.0, 0, 0, 0
L 83.0, 823.0, 51.0, 82.0, 826.0, 51.0, 0, 0, 0
L 82.0, 826.0, 51.0, 75.0, 829.0, 51.0, 0, 0, 0
L 75.0, 829.0, 51.0, 73.0, 820.0, 51.0, 0, 0, 0
L 73.0, 820.0, 51.0, 74.0, 812.0, 55.0, 0, 0, 0
L 74.0, 812.0, 55.0, 74.0, 766.0, 50.0, 0, 0, 0
L 74.0, 766.0, 50.0, 67.0, 766.0, 50.0, 0, 0, 0
L 67.0, 766.0, 50.0, 67.0, 753.0, 50.0, 0, 0, 0
L 67.0, 753.0, 50.0, 85.0, 752.0, 50.0, 0, 0, 0
L 79.0, 910.0, 54.0, 70.0, 919.0, 50.0, 0, 0, 0
L 70.0, 919.0, 50.0, 62.0, 915.0, 54.0, 0, 0, 0
L 62.0, 915.0, 54.0, 58.0, 918.0, 51.0, 0, 0, 0
L 58.0, 918.0, 51.0, 53.0, 918.0, 52.0, 0, 0, 0
L 53.0, 918.0, 52.0, 53.0, 920.0, 51.0, 0, 0, 0
L 53.0, 920.0, 51.0, 41.0, 926.0, 50.0, 0, 0, 0
L 41.0, 926.0, 50.0, 31.0, 918.0, 50.0, 0, 0, 0
L 31.0, 918.0, 50.0, 38.0, 901.0, 52.0, 0, 0, 0
L 38.0, 901.0, 52.0, 45.0, 901.0, 52.0, 0, 0, 0
L 45.0, 901.0, 52.0, 54.0, 907.0, 52.0, 0, 0, 0
L 54.0, 907.0, 52.0, 55.0, 906.0, 52.0, 0, 0, 0
L 55.0, 906.0, 52.0, 58.0, 901.0, 52.0, 0, 0, 0
L 58.0, 901.0, 52.0, 73.0, 901.0, 57.0, 0, 0, 0
L 73.0, 901.0, 57.0, 76.0, 909.0, 60.0, 0, 0, 0
L 101.0, 872.0, 50.0, 113.0, 877.0, 54.0, 0, 0, 0
L 113.0, 877.0, 54.0, 121.0, 876.0, 54.0, 0, 0, 0
L 121.0, 876.0, 54.0, 125.0, 874.0, 55.0, 0, 0, 0
L 125.0, 874.0, 55.0, 122.0, 868.0, 61.0, 0, 0, 0
L 122.0, 868.0, 61.0, 122.0, 865.0, 54.0, 0, 0, 0
L 122.0, 865.0, 54.0, 115.0, 854.0, 54.0, 0, 0, 0
L 115.0, 854.0, 54.0, 101.0, 858.0, 50.0, 0, 0, 0
L 101.0, 858.0, 50.0, 100.0, 871.0, 50.0, 0, 0, 0
L 67.0, 874.0, 51.0, 63.0, 863.0, 50.0, 0, 0, 0
L 63.0, 863.0, 50.0, 65.0, 852.0, 50.0, 0, 0, 0
L 65.0, 852.0, 50.0, 46.0, 848.0, 52.0, 0, 0, 0
L 46.0, 848.0, 52.0, 45.0, 859.0, 52.0, 0, 0, 0
L 45.0, 859.0, 52.0, 41.0, 861.0, 52.0, 0, 0, 0
L 41.0, 861.0, 52.0, 42.0, 867.0, 52.0, 0, 0, 0
L 42.0, 867.0, 52.0, 47.0, 869.0, 52.0, 0, 0, 0
L 47.0, 869.0, 52.0, 47.0, 873.0, 52.0, 0, 0, 0
L 47.0, 873.0, 52.0, 58.0, 873.0, 52.0, 0, 0, 0
L 58.0, 873.0, 52.0, 65.0, 876.0, 52.0, 0, 0, 0
L 65.0, 876.0, 52.0, 68.0, 872.0, 50.0, 0, 0, 0
L 85.0, 752.0, 50.0, 85.0, 685.0, 62.0, 0, 0, 0
L 85.0, 685.0, 62.0, 7.0, 641.0, 53.0, 0, 0, 0
L 7.0, 641.0, 53.0, 6.0, 643.0, 54.0, 0, 0, 0
L 6.0, 643.0, 54.0, 0.0, 633.0, 62.0, 0, 0, 0
L 0.0, 633.0, 62.0, 1.0, 592.0, 50.0, 0, 0, 0
L 1.0, 592.0, 50.0, -15.0, 591.0, 50.0, 0, 0, 0
L -15.0, 591.0, 50.0, -15.0, 577.0, 50.0, 0, 0, 0
L -15.0, 577.0, 50.0, 24.0, 582.0, 51.0, 0, 0, 0
L 24.0, 582.0, 51.0, 24.0, 491.0, 50.0, 0, 0, 0
L 24.0, 491.0, 50.0, 0.0, 491.0, 50.0, 0, 0, 0
L 0.0, 491.0, 50.0, -1.0, 495.0, 50.0, 0, 0, 0
L -1.0, 495.0, 50.0, -12.0, 496.0, 50.0, 0, 0, 0
L -12.0, 496.0, 50.0, -12.0, 483.0, 50.0, 0, 0, 0
L -12.0, 483.0, 50.0, -9.0, 483.0, 50.0, 0, 0, 0
L -9.0, 483.0, 50.0, -9.0, 436.0, 51.0, 0, 0, 0
L -9.0, 436.0, 51.0, -16.0, 436.0, 50.0, 0, 0, 0
L -16.0, 436.0, 50.0, -16.0, 422.0, 50.0, 0, 0, 0
L -16.0, 422.0, 50.0, -9.0, 422.0, 52.0, 0, 0, 0
L -9.0, 422.0, 52.0, -9.0, 375.0, 50.0, 0, 0, 0
L -9.0, 375.0, 50.0, -12.0, 375.0, 50.0, 0, 0, 0
L -12.0, 375.0, 50.0, -12.0, 362.0, 50.0, 0, 0, 0
L -12.0, 362.0, 50.0, 0.0, 363.0, 50.0, 0, 0, 0
L 0.0, 363.0, 50.0, 8.0, 367.0, 50.0, 0, 0, 0
L 8.0, 367.0, 50.0, 23.0, 367.0, 53.0, 0, 0, 0
L 23.0, 367.0, 53.0, 23.0, 276.0, 50.0, 0, 0, 0
L 23.0, 276.0, 50.0, -5.0, 276.0, 50.0, 0, 0, 0
L -5.0, 276.0, 50.0, -5.0, 279.0, 50.0, 0, 0, 0
L -5.0, 279.0, 50.0, -17.0, 281.0, 50.0, 0, 0, 0
L -17.0, 281.0, 50.0, -17.0, 267.0, 48.0, 0, 0, 0
L -17.0, 267.0, 48.0, -9.0, 267.0, 48.0, 0, 0, 0
L -9.0, 267.0, 48.0, -9.0, 158.0, 6.0, 0, 0, 0
L -9.0, 158.0, 6.0, -16.0, 158.0, 5.0, 0, 0, 0
L -16.0, 158.0, 5.0, -17.0, 144.0, 3.0, 0, 0, 0
L -17.0, 144.0, 3.0, -9.0, 144.0, 3.0, 0, 0, 0
L -9.0, 144.0, 3.0, -9.0, 89.0, 4.0, 0, 0, 0
L -9.0, 89.0, 4.0, -22.0, 72.0, 4.0, 0, 0, 0
L -22.0, 72.0, 4.0, -28.0, 70.0, 4.0, 0, 0, 0
L -28.0, 70.0, 4.0, -34.0, 96.0, 4.0, 0, 0, 0
L -34.0, 96.0, 4.0, -38.0, 100.0, 5.0, 0, 0, 0
L -38.0, 100.0, 5.0, -50.0, 97.0, 10.0, 0, 0, 0
L -50.0, 97.0, 10.0, -43.0, 70.0, 12.0, 0, 0, 0
L -43.0, 70.0, 12.0, -59.0, 69.0, 3.0, 0, 0, 0
L -59.0, 69.0, 3.0, -59.0, 56.0, 4.0, 0, 0, 0
L -59.0, 56.0, 4.0, -51.0, 57.0, 8.0, 0, 0, 0
L -51.0, 57.0, 8.0, -49.0, 23.0, 8.0, 0, 0, 0
L -49.0, 23.0, 8.0, -52.0, 24.0, 7.0, 0, 0, 0
L -52.0, 24.0, 7.0, -53.0, 11.0, 3.0, 0, 0, 0
L -53.0, 11.0, 3.0, -41.0, 12.0, 3.0, 0, 0, 0
L -41.0, 12.0, 3.0, -41.0, 15.0, 3.0, 0, 0, 0
L -41.0, 15.0, 3.0, -6.0, 12.0, 3.0, 0, 0, 0
L -6.0, 12.0, 3.0, -6.0, 5.0, 3.0, 0, 0, 0
L -6.0, 5.0, 3.0, 6.0, 5.0, 3.0, 0, 0, 0
L 6.0, 5.0, 3.0, 6.0, 12.0, 6.0, 0, 0, 0
L 6.0, 12.0, 6.0, 108.0, 12.0, -56.0, 0, 0, 0
L 108.0, 12.0, -56.0, 108.0, 5.0, -56.0, 0, 0, 0
L 108.0, 5.0, -56.0, 121.0, 5.0, -56.0, 0, 0, 0
L 121.0, 5.0, -56.0, 123.0, 19.0, -56.0, 0, 0, 0
L 123.0, 19.0, -56.0, 141.0, 45.0, -56.0, 0, 0, 0
L 141.0, 45.0, -56.0, 150.0, 45.0, -46.0, 0, 0, 0
L 150.0, 45.0, -46.0, 157.0, 39.0, -44.0, 0, 0, 0
L 157.0, 39.0, -44.0, 157.0, 27.0, -51.0, 0, 0, 0
L 157.0, 27.0, -51.0, 162.0, 27.0, -54.0, 0, 0, 0
L 162.0, 27.0, -54.0, 162.0, 35.0, -56.0, 0, 0, 0
L 162.0, 35.0, -56.0, 171.0, 45.0, -51.0, 0, 0, 0
L 171.0, 45.0, -51.0, 185.0, 44.0, -45.0, 0, 0, 0
L 185.0, 44.0, -45.0, 200.0, 23.0, -47.0, 0, 0, 0
L 200.0, 23.0, -47.0, 203.0, 8.0, -56.0, 0, 0, 0
L 203.0, 8.0, -56.0, 216.0, 8.0, -56.0, 0, 0, 0
L 216.0, 8.0, -56.0, 218.0, 11.0, -56.0, 0, 0, 0
L 218.0, 11.0, -56.0, 263.0, 10.0, -56.0, 0, 0, 0
L 263.0, 10.0, -56.0, 263.0, 4.0, -56.0, 0, 0, 0
L 263.0, 4.0, -56.0, 276.0, 4.0, -56.0, 0, 0, 0
L 276.0, 4.0, -56.0, 278.0, 39.0, -46.0, 0, 0, 0
L 278.0, 39.0, -46.0, 296.0, 52.0, -48.0, 0, 0, 0
L 296.0, 52.0, -48.0, 317.0, 53.0, -46.0, 0, 0, 0
L 317.0, 53.0, -46.0, 351.0, 53.0, -49.0, 0, 0, 0
L 351.0, 53.0, -49.0, 349.0, 42.0, -50.0, 0, 0, 0
L 349.0, 42.0, -50.0, 350.0, 26.0, -48.0, 0, 0, 0
L 350.0, 26.0, -48.0, 350.0, -9.0, -41.0, 0, 0, 0
L 350.0, -9.0, -41.0, 339.0, -11.0, -48.0, 0, 0, 0
L 339.0, -11.0, -48.0, 334.0, -20.0, -55.0, 0, 0, 0
L 334.0, -20.0, -55.0, 350.0, -34.0, -56.0, 0, 0, 0
L 350.0, -34.0, -56.0, 347.0, -50.0, -46.0, 0, 0, 0
L 347.0, -50.0, -46.0, 296.0, -54.0, -46.0, 0, 0, 0
L 296.0, -54.0, -46.0, 282.0, -43.0, -53.0, 0, 0, 0
L 282.0, -43.0, -53.0, 297.0, -25.0, -55.0, 0, 0, 0
L 297.0, -25.0, -55.0, 277.0, -31.0, -46.0, 0, 0, 0
L 277.0, -31.0, -46.0, 276.0, -5.0, -56.0, 0, 0, 0
L 276.0, -5.0, -56.0, 263.0, -5.0, -56.0, 0, 0, 0
L 263.0, -5.0, -56.0, 262.0, -12.0, -55.0, 0, 0, 0
L 262.0, -12.0, -55.0, 216.0, -12.0, -51.0, 0, 0, 0
L 216.0, -12.0, -51.0, 216.0, -9.0, -56.0, 0, 0, 0
L 216.0, -9.0, -56.0, 203.0, -9.0, -56.0, 0, 0, 0
L 203.0, -9.0, -56.0, 203.0, -17.0, -56.0, 0, 0, 0
L 203.0, -17.0, -56.0, 201.0, -19.0, -56.0, 0, 0, 0
L 201.0, -19.0, -56.0, 200.0, -24.0, -56.0, 0, 0, 0
L 200.0, -24.0, -56.0, 184.0, -45.0, -56.0, 0, 0, 0
L 184.0, -45.0, -56.0, 166.0, -45.0, -54.0, 0, 0, 0
L 166.0, -45.0, -54.0, 162.0, -43.0, -44.0, 0, 0, 0
L 162.0, -43.0, -44.0, 162.0, -27.0, -50.0, 0, 0, 0
L 162.0, -27.0, -50.0, 157.0, -27.0, -52.0, 0, 0, 0
L 157.0, -27.0, -52.0, 157.0, -41.0, -50.0, 0, 0, 0
L 157.0, -41.0, -50.0, 145.0, -39.0, -48.0, 0, 0, 0
L 145.0, -39.0, -48.0, 132.0, -33.0, -46.0, 0, 0, 0
L 132.0, -33.0, -46.0, 121.0, -16.0, -56.0, 0, 0, 0
L 121.0, -16.0, -56.0, 121.0, -5.0, -56.0, 0, 0, 0
L 121.0, -5.0, -56.0, 108.0, -5.0, -56.0, 0, 0, 0
L 108.0, -5.0, -56.0, 108.0, -12.0, -56.0, 0, 0, 0
L 108.0, -12.0, -56.0, 79.0, -12.0, -56.0, 0, 0, 0
L 79.0, -12.0, -56.0, 6.0, -12.0, 7.0, 0, 0, 0
L 6.0, -12.0, 7.0, 6.0, -5.0, 3.0, 0, 0, 0
L 6.0, -5.0, 3.0, -6.0, -5.0, 3.0, 0, 0, 0
L -6.0, -5.0, 3.0, -6.0, -12.0, 5.0, 0, 0, 0
L -6.0, -12.0, 5.0, -34.0, -10.0, 6.0, 0, 0, 0
L -34.0, -10.0, 6.0, -48.0, -4.0, 9.0, 0, 0, 0
L -48.0, -4.0, 9.0, -61.0, -4.0, 14.0, 0, 0, 0
L -61.0, -4.0, 14.0, -86.0, -8.0, 9.0, 0, 0, 0
L -86.0, -8.0, 9.0, -90.0, -11.0, 8.0, 0, 0, 0
L -90.0, -11.0, 8.0, -118.0, -9.0, 5.0, 0, 0, 0
L -118.0, -9.0, 5.0, -118.0, -1.0, 3.0, 0, 0, 0
L -118.0, -1.0, 3.0, -131.0, -1.0, 3.0, 0, 0, 0
L -131.0, -1.0, 3.0, -132.0, -61.0, 14.0, 0, 0, 0
L -132.0, -61.0, 14.0, -192.0, -62.0, 3.0, 0, 0, 0
L -192.0, -62.0, 3.0, -192.0, -76.0, 1.0, 0, 0, 0
L -192.0, -76.0, 1.0, -185.0, -76.0, 1.0, 0, 0, 0
L -185.0, -76.0, 1.0, -185.0, -185.0, -41.0, 0, 0, 0
L -185.0, -185.0, -41.0, -192.0, -185.0, -41.0, 0, 0, 0
L -192.0, -185.0, -41.0, -192.0, -199.0, -43.0, 0, 0, 0
L -192.0, -199.0, -43.0, -185.0, -199.0, -43.0, 0, 0, 0
L -185.0, -199.0, -43.0, -187.0, -251.0, -41.0, 0, 0, 0
L -187.0, -251.0, -41.0, -187.0, -275.0, -37.0, 0, 0, 0
L -187.0, -275.0, -37.0, -191.0, -280.0, -39.0, 0, 0, 0
L -191.0, -280.0, -39.0, -191.0, -317.0, -38.0, 0, 0, 0
L -191.0, -317.0, -38.0, -169.0, -331.0, -30.0, 0, 0, 0
L -169.0, -331.0, -30.0, -160.0, -341.0, -18.0, 0, 0, 0
L -160.0, -341.0, -18.0, -169.0, -344.0, -30.0, 0, 0, 0
L -169.0, -344.0, -30.0, -164.0, -354.0, -30.0, 0, 0, 0
L -164.0, -354.0, -30.0, -155.0, -357.0, -30.0, 0, 0, 0
L -155.0, -357.0, -30.0, -148.0, -373.0, -30.0, 0, 0, 0
L -148.0, -373.0, -30.0, -148.0, -384.0, -39.0, 0, 0, 0
L -148.0, -384.0, -39.0, -157.0, -390.0, -39.0, 0, 0, 0
L -157.0, -390.0, -39.0, -153.0, -413.0, -39.0, 0, 0, 0
L -153.0, -413.0, -39.0, -150.0, -423.0, -32.0, 0, 0, 0
L -150.0, -423.0, -32.0, -151.0, -440.0, -39.0, 0, 0, 0
L -151.0, -440.0, -39.0, -152.0, -463.0, -42.0, 0, 0, 0
L -152.0, -463.0, -42.0, -162.0, -475.0, -42.0, 0, 0, 0
L -162.0, -475.0, -42.0, -153.0, -486.0, -42.0, 0, 0, 0
L -153.0, -486.0, -42.0, -159.0, -494.0, -44.0, 0, 0, 0
L -159.0, -494.0, -44.0, -178.0, -518.0, -48.0, 0, 0, 0
L -178.0, -518.0, -48.0, -163.0, -541.0, -48.0, 0, 0, 0
L -163.0, -541.0, -48.0, -155.0, -554.0, -42.0, 0, 0, 0
L -155.0, -554.0, -42.0, -156.0, -564.0, -42.0, 0, 0, 0
L -156.0, -564.0, -42.0, -177.0, -575.0, -42.0, 0, 0, 0
L -177.0, -575.0, -42.0, -194.0, -587.0, -107.0, 0, 0, 0
L -194.0, -587.0, -107.0, -197.0, -592.0, -101.0, 0, 0, 0
L -197.0, -592.0, -101.0, -200.0, -609.0, -101.0, 0, 0, 0
L -200.0, -609.0, -101.0, -244.0, -619.0, -101.0, 0, 0, 0
L -244.0, -619.0, -101.0, -254.0, -620.0, -101.0, 0, 0, 0
L -254.0, -620.0, -101.0, -263.0, -616.0, -101.0, 0, 0, 0
L -263.0, -616.0, -101.0, -277.0, -622.0, -121.0, 0, 0, 0
L -277.0, -622.0, -121.0, -284.0, -622.0, -121.0, 0, 0, 0
L -284.0, -622.0, -121.0, -293.0, -615.0, -121.0, 0, 0, 0
L -293.0, -615.0, -121.0, -307.0, -616.0, -124.0, 0, 0, 0
L -307.0, -616.0, -124.0, -311.0, -606.0, -121.0, 0, 0, 0
L -311.0, -606.0, -121.0, -317.0, -608.0, -121.0, 0, 0, 0
L -317.0, -608.0, -121.0, -319.0, -575.0, -105.0, 0, 0, 0
L -319.0, -575.0, -105.0, -312.0, -578.0, -107.0, 0, 0, 0
L -312.0, -578.0, -107.0, -303.0, -556.0, -88.0, 0, 0, 0
L -303.0, -556.0, -88.0, -307.0, -493.0, -64.0, 0, 0, 0
L -307.0, -493.0, -64.0, -312.0, -491.0, -62.0, 0, 0, 0
L -312.0, -491.0, -62.0, -307.0, -483.0, -61.0, 0, 0, 0
L -307.0, -483.0, -61.0, -315.0, -466.0, -61.0, 0, 0, 0
L -315.0, -466.0, -61.0, -299.0, -439.0, -61.0, 0, 0, 0
L -299.0, -439.0, -61.0, -308.0, -431.0, -60.0, 0, 0, 0
L -308.0, -431.0, -60.0, -318.0, -422.0, -43.0, 0, 0, 0
L -318.0, -422.0, -43.0, -314.0, -415.0, -43.0, 0, 0, 0
L -314.0, -415.0, -43.0, -298.0, -398.0, -31.0, 0, 0, 0
L -298.0, -398.0, -31.0, -296.0, -369.0, -40.0, 0, 0, 0
L -296.0, -369.0, -40.0, -304.0, -351.0, -43.0, 0, 0, 0
L -304.0, -351.0, -43.0, -317.0, -352.0, -43.0, 0, 0, 0
L -317.0, -352.0, -43.0, -330.0, -335.0, -43.0, 0, 0, 0
L -330.0, -335.0, -43.0, -322.0, -300.0, -43.0, 0, 0, 0
L -322.0, -300.0, -43.0, -311.0, -309.0, -43.0, 0, 0, 0
L -311.0, -309.0, -43.0, -280.0, -278.0, -43.0, 0, 0, 0
L -280.0, -278.0, -43.0, -271.0, -278.0, -39.0, 0, 0, 0
L -271.0, -278.0, -39.0, -265.0, -287.0, -35.0, 0, 0, 0
L -265.0, -287.0, -35.0, -243.0, -281.0, -35.0, 0, 0, 0
L -243.0, -281.0, -35.0, -230.0, -280.0, -41.0, 0, 0, 0
L -230.0, -280.0, -41.0, -232.0, -272.0, -27.0, 0, 0, 0
L -232.0, -272.0, -27.0, -234.0, -258.0, -28.0, 0, 0, 0
L -234.0, -258.0, -28.0, -217.0, -255.0, -28.0, 0, 0, 0
L -217.0, -255.0, -28.0, -208.0, -254.0, -28.0, 0, 0, 0
L -208.0, -254.0, -28.0, -209.0, -237.0, -39.0, 0, 0, 0
L -209.0, -237.0, -39.0, -209.0, -199.0, -43.0, 0, 0, 0
L -209.0, -199.0, -43.0, -202.0, -199.0, -43.0, 0, 0, 0
L -218.0, -438.0, -54.0, -214.0, -438.0, -55.0, 0, 0, 0
L -214.0, -438.0, -55.0, -213.0, -473.0, -54.0, 0, 0, 0
L -213.0, -473.0, -54.0, -219.0, -474.0, -54.0, 0, 0, 0
L -219.0, -474.0, -54.0, -218.0, -438.0, -54.0, 0, 0, 0
L -296.0, -464.0, -53.0, -299.0, -460.0, -54.0, 0, 0, 0
L -299.0, -460.0, -54.0, -284.0, -433.0, -54.0, 0, 0, 0
L -284.0, -433.0, -54.0, -278.0, -435.0, -54.0, 0, 0, 0
L -278.0, -435.0, -54.0, -294.0, -464.0, -54.0, 0, 0, 0
L -270.0, -382.0, -37.0, -275.0, -380.0, -37.0, 0, 0, 0
L -275.0, -380.0, -37.0, -275.0, -292.0, -36.0, 0, 0, 0
L -275.0, -292.0, -36.0, -269.0, -292.0, -37.0, 0, 0, 0
L -269.0, -292.0, -37.0, -265.0, -324.0, -39.0, 0, 0, 0
L -265.0, -324.0, -39.0, -265.0, -359.0, -39.0, 0, 0, 0
L -265.0, -359.0, -39.0, -270.0, -382.0, -37.0, 0, 0, 0
L -270.0, -382.0, -37.0, -276.0, -380.0, -37.0, 0, 0, 0
L -202.0, -199.0, -43.0, -202.0, -185.0, -41.0, 0, 0, 0
L -202.0, -185.0, -41.0, -209.0, -185.0, -41.0, 0, 0, 0
L -209.0, -185.0, -41.0, -209.0, -76.0, 1.0, 0, 0, 0
L -209.0, -76.0, 1.0, -202.0, -76.0, 1.0, 0, 0, 0
L -202.0, -76.0, 1.0, -202.0, -62.0, 3.0, 0, 0, 0
L -202.0, -62.0, 3.0, -261.0, -61.0, 3.0, 0, 0, 0
L -261.0, -61.0, 3.0, -261.0, -34.0, 3.0, 0, 0, 0
L -261.0, -34.0, 3.0, -251.0, -32.0, 3.0, 0, 0, 0
L -251.0, -32.0, 3.0, -250.0, -20.0, 6.0, 0, 0, 0
L -250.0, -20.0, 6.0, -261.0, -17.0, 8.0, 0, 0, 0
L -261.0, -17.0, 8.0, -262.0, -1.0, 3.0, 0, 0, 0
L -262.0, -1.0, 3.0, -276.0, -1.0, 3.0, 0, 0, 0
L -276.0, -1.0, 3.0, -276.0, -8.0, 3.0, 0, 0, 0
L -276.0, -8.0, 3.0, -323.0, -8.0, 7.0, 0, 0, 0
L -323.0, -8.0, 7.0, -323.0, -5.0, 5.0, 0, 0, 0
L -323.0, -5.0, 5.0, -336.0, -5.0, 3.0, 0, 0, 0
L -336.0, -5.0, 3.0, -337.0, -18.0, 3.0, 0, 0, 0
L -337.0, -18.0, 3.0, -356.0, -41.0, 8.0, 0, 0, 0
L -356.0, -41.0, 8.0, -366.0, -41.0, 12.0, 0, 0, 0
L -366.0, -41.0, 12.0, -377.0, -39.0, 14.0, 0, 0, 0
L -377.0, -39.0, 14.0, -377.0, -23.0, 5.0, 0, 0, 0
L -377.0, -23.0, 5.0, -381.0, -23.0, 5.0, 0, 0, 0
L -381.0, -23.0, 5.0, -381.0, -37.0, 13.0, 0, 0, 0
L -381.0, -37.0, 13.0, -390.0, -41.0, 17.0, 0, 0, 0
L -390.0, -41.0, 17.0, -397.0, -38.0, 3.0, 0, 0, 0
L -397.0, -38.0, 3.0, -418.0, -11.0, 3.0, 0, 0, 0
L -418.0, -11.0, 3.0, -417.0, 0.0, 3.0, 0, 0, 0
L -417.0, 0.0, 3.0, -431.0, 0.0, 3.0, 0, 0, 0
L -431.0, 0.0, 3.0, -431.0, -4.0, 3.0, 0, 0, 0
L -431.0, -4.0, 3.0, -478.0, -7.0, 3.0, 0, 0, 0
L -478.0, -7.0, 3.0, -478.0, -4.0, 3.0, 0, 0, 0
L -478.0, -4.0, 3.0, -493.0, -3.0, 8.0, 0, 0, 0
L -493.0, -3.0, 8.0, -490.0, -15.0, 8.0, 0, 0, 0
L -490.0, -15.0, 8.0, -486.0, -31.0, 3.0, 0, 0, 0
